Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W)
,00:51:58,103,4.4,13:34,,,,16477.77,,
,00:51:59,105,10.5,05:42,,,,16482.96,,
,00:52:00,110,10.5,05:42,,,,16482.96,,
,00:52:01,113,12.9,04:38,,,,16487.14,,
,00:52:02,117,16,03:45,,,,16496.11,,
,00:52:03,120,16,03:45,,,,16496.11,,
,00:52:04,122,16.8,03:34,,,,16498.76,,
,00:52:05,122,17.8,03:23,,,,16503.63,,
,00:52:06,127,17.8,03:23,,,,16503.63,,
,00:52:07,129,18.2,03:17,,,,16517.02,,
,00:52:08,130,19,03:10,,,,16522.9,,
,00:52:09,131,19.4,03:05,,,,16533.9,,
,00:52:10,131,19.4,03:05,,,,16533.9,,
,00:52:11,131,19.7,03:02,,,,16545.21,,
,00:52:12,131,19.3,03:06,,,,16550.42,,
,00:52:13,131,18.4,03:15,,,,16555.59,,
,00:52:14,130,18.4,03:15,,,,16555.59,,
,00:52:15,129,18.1,03:19,,,,16565.52,,
,00:52:16,128,18.1,03:19,,,,16565.52,,
,00:52:17,127,15.8,03:49,,,,16569.55,,
,00:52:18,128,16,03:44,,,,16579.75,,
,00:52:19,129,16.5,03:38,,,,16585.66,,
,00:52:20,129,19.3,03:06,,,,16591.16,,
,00:52:21,132,19.3,03:06,,,,16591.16,,
,00:52:22,133,18.9,03:10,,,,16596.29,,
,00:52:23,133,18.5,03:15,,,,16601.12,,
,00:52:24,132,18.3,03:17,,,,16604.79,,
,00:52:25,132,19.6,03:04,,,,16616.5,,
,00:52:26,132,19.8,03:02,,,,16622.29,,
,00:52:27,132,19.8,03:02,,,,16622.29,,
,00:52:28,132,19.6,03:04,,,,16627.59,,
,00:52:29,131,19.4,03:05,,,,16638.17,,
,00:52:30,131,19.4,03:05,,,,16638.17,,
,00:52:31,131,19.9,03:01,,,,16643.64,,
,00:52:32,132,20.1,02:59,,,,16649.56,,
,00:52:33,133,20.1,02:59,,,,16655.59,,
,00:52:34,133,19.9,03:01,,,,16661.35,,
,00:52:35,132,19.5,03:04,,,,16667.08,,
,00:52:36,130,19.5,03:05,,,,16672.79,,
,00:52:37,128,19.3,03:06,,,,16678.53,,
,00:52:38,127,19,03:09,,,,16684,,
,00:52:39,126,18.9,03:11,,,,16689.45,,
,00:52:40,125,18.3,03:16,,,,16694.67,,
,00:52:41,125,18.1,03:19,,,,16699.61,,
,00:52:42,125,17.9,03:21,,,,16708.21,,
,00:52:43,126,18.2,03:18,,,,16712.84,,
,00:52:44,127,18.4,03:15,,,,16719.27,,
,00:52:45,127,18.4,03:15,,,,16719.27,,
,00:52:46,128,18.8,03:12,,,,16725.01,,
,00:52:47,127,18.3,03:16,,,,16730.21,,
,00:52:48,125,18,03:20,,,,16735.11,,
,00:52:49,124,17.8,03:22,,,,16738.83,,
,00:52:50,123,18,03:19,,,,16744.34,,
,00:52:51,123,16.7,03:35,,,,16748.35,,
,00:52:52,124,16.6,03:37,,,,16755.97,,
,00:52:53,126,17.1,03:30,,,,16766.47,,
,00:52:54,127,19,03:10,,,,16772.53,,
,00:52:55,128,19.5,03:05,,,,16778.25,,
,00:52:56,129,18.9,03:11,,,,16783.6,,
,00:52:57,128,18.4,03:16,,,,16788.68,,
,00:52:58,127,18.4,03:16,,,,16792.81,,
,00:52:59,126,18.4,03:16,,,,16792.81,,
,00:53:00,126,19.4,03:06,,,,16804.76,,
,00:53:01,126,19.7,03:03,,,,16810.36,,
,00:53:02,127,19.8,03:02,,,,16815.9,,
,00:53:03,127,19.3,03:06,,,,16821.19,,
,00:53:04,127,19.3,03:07,,,,16826.49,,
,00:53:05,128,19,03:10,,,,16831.78,,
,00:53:06,125,19.1,03:08,,,,16836.93,,
,00:53:07,123,18.5,03:15,,,,16842.25,,
,00:53:08,121,18.4,03:16,,,,16847.37,,
,00:53:09,121,18.4,03:16,,,,16847.37,,
,00:53:10,120,18.5,03:14,,,,16852.55,,
,00:53:11,120,19.3,03:07,,,,16863.14,,
,00:53:12,122,19.3,03:07,,,,16863.14,,
,00:53:13,123,19.3,03:06,,,,16868.46,,
,00:53:14,123,19.2,03:08,,,,16873.91,,
,00:53:15,125,18.9,03:10,,,,16879.18,,
,00:53:16,125,18.4,03:15,,,,16884.37,,
,00:53:17,120,18,03:20,,,,16889.27,,
,00:53:18,117,16.6,03:36,,,,16897.41,,
,00:53:19,117,16.6,03:36,,,,16897.41,,
,00:53:20,118,16.6,03:36,,,,16901.51,,
,00:53:21,120,16.8,03:35,,,,16911.3,,
,00:53:22,121,16.8,03:35,,,,16911.3,,
,00:53:23,122,16.2,03:42,,,,16913.36,,
,00:53:24,122,15.6,03:51,,,,16918.64,,
,00:53:25,121,15.7,03:50,,,,16928.55,,
,00:53:26,120,15.7,03:50,,,,16928.55,,
,00:53:27,120,16,03:46,,,,16934.57,,
,00:53:28,120,16.4,03:40,,,,16942.79,,
,00:53:29,121,16.4,03:40,,,,16942.79,,
,00:53:30,122,18,03:20,,,,16955.04,,
,00:53:31,124,18,03:20,,,,16955.04,,
,00:53:32,124,18.9,03:10,,,,16960.55,,
,00:53:33,123,18.6,03:13,,,,16965.89,,
,00:53:34,118,18.6,03:14,,,,16976.63,,
,00:53:35,114,18.6,03:14,,,,16976.63,,
,00:53:36,114,18.6,03:14,,,,16981.85,,
,00:53:37,115,18.1,03:19,,,,16986.84,,
,00:53:38,116,16.1,03:43,,,,16991.45,,
,00:53:39,117,15.8,03:47,,,,17000.34,,
,00:53:40,118,15.8,03:47,,,,17000.34,,
,00:53:41,119,17.9,03:22,,,,17012.22,,
,00:53:42,120,17.9,03:22,,,,17012.22,,
,00:53:43,120,18.5,03:15,,,,17023,,
,00:53:44,123,18.5,03:15,,,,17023,,
,00:53:45,124,19.1,03:08,,,,17034.52,,
,00:53:46,125,19.1,03:08,,,,17034.52,,
,00:53:47,126,18.7,03:12,,,,17040.21,,
,00:53:48,128,18.2,03:18,,,,17045.38,,
,00:53:49,127,14.6,04:07,,,,17048.39,,
,00:53:50,128,14.1,04:15,,,,17058.34,,
,00:53:51,127,14.1,04:15,,,,17058.34,,
,00:53:52,125,13.4,04:28,,,,17063.98,,
,00:53:53,122,15.7,03:49,,,,17068.67,,
,00:53:54,123,16,03:46,,,,17074.63,,
,00:53:55,125,16,03:46,,,,17074.63,,
,00:53:56,129,18.4,03:16,,,,17087.62,,
,00:53:57,132,20.7,02:54,,,,17094.9,,
,00:53:58,135,22.7,02:38,,,,17101.85,,
,00:53:59,139,23.2,02:35,,,,17109,,
,00:54:00,143,24.1,02:29,,,,17122.38,,
,00:54:01,146,24.1,02:29,,,,17123.06,,
,00:54:02,150,24.1,02:29,,,,17130.06,,
,00:54:03,153,23.9,02:31,,,,17143.45,,
,00:54:04,156,23.9,02:31,,,,17143.78,,
,00:54:05,159,23.5,02:33,,,,17150.32,,
,00:54:06,161,22.5,02:40,,,,17156.6,,
,00:54:07,162,21.5,02:47,,,,17162.45,,
,00:54:08,162,20.8,02:53,,,,17168.19,,
,00:54:09,162,19.8,03:02,,,,17173.63,,
,00:54:10,162,18.1,03:19,,,,17178.45,,
,00:54:11,161,14.3,04:12,,,,17185.38,,
,00:54:12,160,14.3,04:12,,,,17185.38,,
,00:54:13,159,14.1,04:15,,,,17192.53,,
,00:54:14,158,14.1,04:15,,,,17192.53,,
,00:54:15,158,14.9,04:02,,,,17201.3,,
,00:54:16,158,14.9,04:02,,,,17201.3,,
,00:54:17,157,14.5,04:09,,,,17205.96,,
,00:54:18,156,14.5,04:09,,,,17205.96,,
,00:54:19,154,13.8,04:21,,,,17218.87,,
,00:54:20,153,13.8,04:21,,,,17218.87,,
,00:54:21,153,14.3,04:11,,,,17223.22,,
,00:54:22,152,15.1,03:58,,,,17228.56,,
,00:54:23,151,16.4,03:40,,,,17232.72,,
,00:54:24,151,17.9,03:21,,,,17243.19,,
,00:54:25,150,17.9,03:21,,,,17243.19,,
,00:54:26,149,19.6,03:03,,,,17248.95,,
,00:54:27,149,22.4,02:41,,,,17261.9,,
,00:54:28,148,23.3,02:34,,,,17268.57,,
,00:54:29,148,23.3,02:34,,,,17268.57,,
,00:54:30,148,24.4,02:28,,,,17275.82,,
,00:54:31,148,26.2,02:17,,,,17289.21,,
,00:54:32,147,26.2,02:17,,,,17290.94,,
,00:54:33,146,27.6,02:10,,,,17304.33,,
,00:54:34,145,28.8,02:05,,,,17315.25,,
,00:54:35,145,29.7,02:01,,,,17323.79,,
,00:54:36,145,29.7,02:01,,,,17323.79,,
,00:54:37,146,30.8,01:57,,,,17337.17,,
,00:54:38,146,30.8,01:57,,,,17341.01,,
,00:54:39,147,31.5,01:54,,,,17349.72,,
,00:54:40,146,31.9,01:53,,,,17363.1,,
,00:54:41,146,31.9,01:53,,,,17367.63,,
,00:54:42,144,29.9,02:01,,,,17375.47,,
,00:54:43,143,25.2,02:23,,,,17388.85,,
,00:54:44,142,24.5,02:27,,,,17396.11,,
,00:54:45,141,24.5,02:27,,,,17396.11,,
,00:54:46,140,23.8,02:32,,,,17409.08,,
,00:54:47,139,23.8,02:32,,,,17409.08,,
,00:54:48,138,21.8,02:45,,,,17421.02,,
,00:54:49,138,20.2,02:58,,,,17426.33,,
,00:54:50,138,18.6,03:14,,,,17431.1,,
,00:54:51,138,18.6,03:14,,,,17431.1,,
,00:54:52,137,17.4,03:27,,,,17434.34,,
,00:54:53,136,19.1,03:09,,,,17444.47,,
,00:54:54,134,21.4,02:48,,,,17451.65,,
,00:54:55,132,23.6,02:32,,,,17458.95,,
,00:54:56,132,23.6,02:32,,,,17458.95,,
,00:54:57,132,24.9,02:25,,,,17466.38,,
,00:54:58,132,25,02:24,,,,17479.77,,
,00:54:59,133,25,02:24,,,,17480.87,,
,00:55:00,133,24.6,02:26,,,,17494.26,,
,00:55:01,134,25.2,02:23,,,,17501.72,,
,00:55:02,134,25.2,02:23,,,,17501.72,,
,00:55:03,134,26.7,02:15,,,,17515.11,,
,00:55:04,132,26.7,02:15,,,,17516.84,,
,00:55:05,131,27.1,02:13,,,,17530.22,,
,00:55:06,131,27.1,02:13,,,,17532.12,,
,00:55:07,132,26.9,02:14,,,,17545.5,,
,00:55:08,132,26.9,02:14,,,,17547.02,,
,00:55:09,132,26.8,02:14,,,,17554.37,,
,00:55:10,132,26.7,02:15,,,,17561.85,,
,00:55:11,133,26.3,02:17,,,,17569.17,,
,00:55:12,133,24.3,02:28,,,,17582.48,,
,00:55:13,133,24,02:30,,,,17589.02,,
,00:55:14,133,24,02:30,,,,17589.02,,
,00:55:15,132,24.3,02:28,,,,17602.41,,
,00:55:16,132,24.3,02:28,,,,17602.62,,
,00:55:17,131,24.5,02:27,,,,17616.01,,
,00:55:18,131,24.3,02:28,,,,17622.71,,
,00:55:19,131,24.3,02:28,,,,17622.71,,
,00:55:20,129,24,02:30,,,,17629.21,,
,00:55:21,127,23.2,02:35,,,,17642.17,,
,00:55:22,126,23,02:36,,,,17648.78,,
,00:55:23,126,23,02:36,,,,17655.37,,
,00:55:24,126,23,02:36,,,,17661.89,,
,00:55:25,126,23,02:37,,,,17668.43,,
,00:55:26,126,23.1,02:36,,,,17674.92,,
,00:55:27,126,23.4,02:34,,,,17681.62,,
,00:55:28,127,23.6,02:32,,,,17688.29,,
,00:55:29,128,23.8,02:31,,,,17695.04,,
,00:55:30,128,24,02:30,,,,17701.77,,
,00:55:31,129,23.9,02:30,,,,17708.41,,
,00:55:32,131,23.8,02:31,,,,17714.95,,
,00:55:33,132,23.6,02:33,,,,17721.44,,
,00:55:34,132,23.6,02:33,,,,17727.97,,
,00:55:35,132,23.6,02:32,,,,17734.58,,
,00:55:36,131,23.7,02:32,,,,17741.19,,
,00:55:37,131,23.8,02:31,,,,17747.86,,
,00:55:38,131,23.9,02:31,,,,17754.57,,
,00:55:39,131,24,02:30,,,,17761.37,,
,00:55:40,129,24,02:30,,,,17768.12,,
,00:55:41,128,24.3,02:28,,,,17774.82,,
,00:55:42,127,24.6,02:26,,,,17781.87,,
,00:55:43,127,25.1,02:24,,,,17788.9,,
,00:55:44,127,24.8,02:25,,,,17795.84,,
,00:55:45,129,24.5,02:27,,,,17802.59,,
,00:55:46,130,24.1,02:29,,,,17809.27,,
,00:55:47,131,24,02:30,,,,17816.01,,
,00:55:48,131,23.8,02:32,,,,17822.66,,
,00:55:49,132,23.3,02:34,,,,17829.1,,
,00:55:50,131,22.8,02:38,,,,17835.37,,
,00:55:51,130,22.2,02:42,,,,17841.43,,
,00:55:52,129,21.8,02:45,,,,17847.33,,
,00:55:53,128,21.2,02:50,,,,17853.22,,
,00:55:54,127,20.9,02:53,,,,17858.98,,
,00:55:55,126,20.5,02:55,,,,17864.71,,
,00:55:56,127,20.4,02:56,,,,17870.43,,
,00:55:57,128,20.3,02:57,,,,17876.17,,
,00:55:58,128,20.3,02:57,,,,17881.84,,
,00:55:59,128,20.1,02:59,,,,17887.49,,
,00:56:00,128,20.1,02:59,,,,17893.04,,
,00:56:01,127,20,03:00,,,,17898.53,,
,00:56:02,126,19.8,03:02,,,,17903.92,,
,00:56:03,126,19.5,03:04,,,,17909.21,,
,00:56:04,125,19.4,03:05,,,,17914.52,,
,00:56:05,125,19.5,03:05,,,,17919.9,,
,00:56:06,125,19.8,03:02,,,,17925.44,,
,00:56:07,125,20.2,02:58,,,,17931.19,,
,00:56:08,125,20.7,02:54,,,,17937.08,,
,00:56:09,125,21,02:51,,,,17943.13,,
,00:56:10,126,21.5,02:48,,,,17949.18,,
,00:56:11,126,21.9,02:44,,,,17955.35,,
,00:56:12,126,22.3,02:42,,,,17961.69,,
,00:56:13,127,22.6,02:39,,,,17967.92,,
,00:56:14,127,22.8,02:38,,,,17974.32,,
,00:56:15,128,23,02:37,,,,17980.67,,
,00:56:16,128,23,02:36,,,,17987.03,,
,00:56:17,129,23,02:37,,,,17993.32,,
,00:56:18,130,22.9,02:37,,,,17999.66,,
,00:56:19,131,22.7,02:38,,,,18005.88,,
,00:56:20,132,22.8,02:38,,,,18012.19,,
,00:56:21,134,22.9,02:37,,,,18018.67,,
,00:56:22,136,23.6,02:33,,,,18025.31,,
,00:56:23,136,24.2,02:29,,,,18032.21,,
,00:56:24,137,24.9,02:24,,,,18039.26,,
,00:56:25,137,25.4,02:22,,,,18046.4,,
,00:56:26,137,25.9,02:19,,,,18053.63,,
,00:56:27,137,26.1,02:18,,,,18061.07,,
,00:56:28,137,26.1,02:18,,,,18068.36,,
,00:56:29,137,25.4,02:22,,,,18075.38,,
,00:56:30,137,24.9,02:24,,,,18082.27,,
,00:56:31,137,24.7,02:25,,,,18089.29,,
,00:56:32,135,25,02:24,,,,18096.4,,
,00:56:33,135,25.3,02:22,,,,18103.59,,
,00:56:34,135,25.7,02:20,,,,18110.8,,
,00:56:35,135,25.8,02:19,,,,18118.15,,
,00:56:36,134,25.9,02:19,,,,18125.46,,
,00:56:37,135,25.8,02:19,,,,18132.67,,
,00:56:38,134,25.7,02:20,,,,18139.76,,
,00:56:39,136,25.2,02:23,,,,18146.59,,
,00:56:40,136,24.9,02:25,,,,18153.11,,
,00:56:41,136,24.7,02:26,,,,18159.8,,
,00:56:42,136,24.6,02:27,,,,18166.62,,
,00:56:43,135,24.6,02:26,,,,18173.55,,
,00:56:44,135,24.6,02:26,,,,18180.61,,
,00:56:45,135,24.9,02:24,,,,18187.62,,
,00:56:46,136,25.1,02:23,,,,18194.64,,
,00:56:47,136,25.4,02:22,,,,18201.75,,
,00:56:48,135,25.6,02:21,,,,18208.81,,
,00:56:49,136,26,02:19,,,,18216.07,,
,00:56:50,136,26.3,02:17,,,,18223.59,,
,00:56:51,136,26.8,02:15,,,,18231.12,,
,00:56:52,136,26.9,02:14,,,,18238.69,,
,00:56:53,137,26.7,02:15,,,,18246.13,,
,00:56:54,137,26.4,02:16,,,,18253.45,,
,00:56:55,138,26.3,02:17,,,,18260.75,,
,00:56:56,138,26.2,02:17,,,,18268.06,,
,00:56:57,137,26.2,02:17,,,,18275.31,,
,00:56:58,137,26.2,02:17,,,,18275.31,,
,00:56:59,137,26.1,02:18,,,,18288.7,,
,00:57:00,137,26.1,02:18,,,,18289.74,,
,00:57:01,137,26.5,02:16,,,,18303.12,,
,00:57:02,137,26.8,02:14,,,,18312,,
,00:57:03,138,27,02:13,,,,18319.44,,
,00:57:04,138,27,02:13,,,,18326.88,,
,00:57:05,139,26.8,02:14,,,,18334.33,,
,00:57:06,139,26.5,02:16,,,,18341.72,,
,00:57:07,138,26.1,02:18,,,,18348.89,,
,00:57:08,138,25.6,02:21,,,,18356.01,,
,00:57:09,137,25,02:24,,,,18362.92,,
,00:57:10,136,25,02:24,,,,18362.92,,
,00:57:11,136,24.6,02:26,,,,18369.69,,
,00:57:12,135,24.6,02:26,,,,18376.64,,
,00:57:13,135,25.2,02:23,,,,18383.78,,
,00:57:14,135,25.5,02:21,,,,18390.91,,
,00:57:15,135,25.8,02:19,,,,18398.07,,
,00:57:16,134,25.8,02:20,,,,18405.29,,
,00:57:17,134,25.6,02:21,,,,18418.67,,
,00:57:18,134,25.4,02:22,,,,18426.54,,
,00:57:19,134,25.4,02:22,,,,18426.54,,
,00:57:20,134,25.3,02:22,,,,18433.57,,
,00:57:21,135,25.7,02:20,,,,18446.95,,
,00:57:22,136,25.7,02:20,,,,18447.88,,
,00:57:23,136,25.9,02:19,,,,18461.26,,
,00:57:24,137,25.9,02:19,,,,18462.62,,
,00:57:25,138,25.6,02:21,,,,18476.01,,
,00:57:26,138,25.2,02:23,,,,18484.15,,
,00:57:27,137,24.6,02:26,,,,18491,,
,00:57:28,137,24.3,02:28,,,,18497.74,,
,00:57:29,137,24.3,02:28,,,,18497.74,,
,00:57:30,137,24.2,02:29,,,,18504.58,,
,00:57:31,137,24.5,02:27,,,,18517.96,,
,00:57:32,137,24.5,02:27,,,,18518.24,,
,00:57:33,136,25.1,02:24,,,,18525.43,,
,00:57:34,136,25.5,02:21,,,,18538.82,,
,00:57:35,136,24.7,02:26,,,,18546.6,,
,00:57:36,136,24.7,02:26,,,,18546.6,,
,00:57:37,136,22.4,02:40,,,,18559.04,,
,00:57:38,135,22.4,02:40,,,,18559.04,,
,00:57:39,133,20.7,02:54,,,,18570.51,,
,00:57:40,133,20.2,02:58,,,,18576.02,,
,00:57:41,132,20,03:00,,,,18581.53,,
,00:57:42,131,20,03:00,,,,18581.53,,
,00:57:43,131,20.2,02:58,,,,18592.73,,
,00:57:44,131,20.4,02:57,,,,18598.42,,
,00:57:45,131,20.4,02:57,,,,18598.42,,
,00:57:46,131,20.5,02:56,,,,18604.16,,
,00:57:47,130,20.9,02:53,,,,18615.76,,
,00:57:48,130,20.9,02:53,,,,18615.76,,
,00:57:49,130,21,02:51,,,,18621.63,,
,00:57:50,130,21.2,02:50,,,,18627.46,,
,00:57:51,130,21.6,02:47,,,,18639.51,,
,00:57:52,130,21.6,02:47,,,,18639.51,,
,00:57:53,130,21.9,02:44,,,,18651.82,,
,00:57:54,130,21.9,02:44,,,,18657.93,,
,00:57:55,130,21.7,02:46,,,,18663.97,,
,00:57:56,129,21.2,02:50,,,,18669.9,,
,00:57:57,129,20.8,02:53,,,,18675.64,,
,00:57:58,129,20.5,02:56,,,,18681.29,,
,00:57:59,129,20.2,02:58,,,,18686.89,,
,00:58:00,130,19.9,03:01,,,,18692.42,,
,00:58:01,130,19.8,03:02,,,,18697.97,,
,00:58:02,129,19.8,03:02,,,,18697.97,,
,00:58:03,128,20.1,02:59,,,,18709.28,,
,00:58:04,127,20.3,02:57,,,,18715,,
,00:58:05,127,20.5,02:56,,,,18720.78,,
,00:58:06,127,20.9,02:52,,,,18726.8,,
,00:58:07,128,21.3,02:49,,,,18733.04,,
,00:58:08,128,21.6,02:47,,,,18739.28,,
,00:58:09,129,21.6,02:46,,,,18745.39,,
,00:58:10,129,21.6,02:47,,,,18751.42,,
,00:58:11,129,21.5,02:47,,,,18757.39,,
,00:58:12,129,21.5,02:47,,,,18757.39,,
,00:58:13,129,21.9,02:44,,,,18769.83,,
,00:58:14,129,21.9,02:44,,,,18776.01,,
,00:58:15,131,21.9,02:44,,,,18776.01,,
,00:58:16,130,21.6,02:47,,,,18782.06,,
,00:58:17,131,21,02:52,,,,18787.91,,
,00:58:18,131,20.2,02:58,,,,18799.22,,
,00:58:19,130,20.2,02:58,,,,18799.22,,
,00:58:20,129,19.2,03:07,,,,18810.1,,
,00:58:21,129,19.2,03:07,,,,18810.1,,
,00:58:22,127,15,04:00,,,,18818.36,,
,00:58:23,126,15,04:00,,,,18818.36,,
,00:58:24,126,11.3,05:19,,,,18823.88,,
,00:58:25,127,11.3,05:19,,,,18823.88,,
,00:58:26,128,12,05:01,,,,18827.04,,
,00:58:27,129,13.8,04:21,,,,18830.95,,
,00:58:28,129,15.1,03:58,,,,18840.63,,
,00:58:29,129,15.1,03:58,,,,18840.63,,
,00:58:30,130,15.8,03:48,,,,18845.85,,
,00:58:31,130,15.8,03:48,,,,18845.85,,
,00:58:32,131,17.2,03:29,,,,18855.56,,
,00:58:33,131,17.2,03:30,,,,18859.03,,
,00:58:34,132,16.4,03:39,,,,18863.6,,
,00:58:35,132,15.6,03:51,,,,18868.81,,
,00:58:36,132,15.2,03:57,,,,18874.81,,
,00:58:37,133,13.7,04:23,,,,18879.79,,
,00:58:38,132,13.8,04:21,,,,18884.2,,
,00:58:39,129,13.8,04:21,,,,18884.2,,
,00:58:40,128,17.1,03:31,,,,18897.59,,
,00:58:41,128,18,03:21,,,,18907.66,,
,00:58:42,126,18,03:21,,,,18907.66,,
,00:58:43,127,18.4,03:16,,,,18919.31,,
,00:58:44,129,18.5,03:15,,,,18924.66,,
,00:58:45,130,18.6,03:14,,,,18929.91,,
,00:58:46,132,18.7,03:13,,,,18935.25,,
,00:58:47,132,18.7,03:13,,,,18935.25,,
,00:58:48,131,18.9,03:10,,,,18945.96,,
,00:58:49,129,19,03:10,,,,18951.33,,
,00:58:50,128,19.1,03:09,,,,18956.78,,
,00:58:51,128,19.1,03:09,,,,18956.78,,
,00:58:52,128,18.3,03:17,,,,18967.08,,
,00:58:53,130,17.7,03:24,,,,18970.14,,
,00:58:54,132,17.4,03:27,,,,18975.05,,
,00:58:55,134,17,03:32,,,,18979.5,,
,00:58:56,135,16.9,03:33,,,,18985.28,,
,00:58:57,134,16.5,03:38,,,,18989.55,,
,00:58:58,132,15.1,03:58,,,,18993.52,,
,00:58:59,130,15.1,03:58,,,,18993.52,,
,00:59:00,128,13.7,04:22,,,,18998.92,,
,00:59:01,128,13,04:36,,,,19006.06,,
,00:59:02,125,13.4,04:29,,,,19010.54,,
,00:59:03,126,14,04:18,,,,19014.62,,
,00:59:04,127,14,04:18,,,,19014.62,,
,00:59:05,128,14.6,04:07,,,,19020.31,,
,00:59:06,128,15.6,03:51,,,,19024.84,,
,00:59:07,128,16.4,03:39,,,,19030.87,,
,00:59:08,127,16.9,03:33,,,,19036.74,,
,00:59:09,126,17.4,03:27,,,,19041.9,,
,00:59:10,126,18.6,03:14,,,,19049.56,,
,00:59:11,126,19.7,03:02,,,,19055.7,,
,00:59:12,127,20.3,02:57,,,,19061.62,,
,00:59:13,127,20.3,02:57,,,,19067.31,,
,00:59:14,129,20.3,02:57,,,,19073.08,,
,00:59:15,129,20.8,02:53,,,,19078.96,,
,00:59:16,130,21.1,02:50,,,,19084.99,,
,00:59:17,131,21.2,02:50,,,,19090.83,,
,00:59:18,131,20.6,02:55,,,,19096.43,,
,00:59:19,131,20.2,02:58,,,,19101.96,,
,00:59:20,130,20.4,02:56,,,,19107.7,,
,00:59:21,130,20.4,02:57,,,,19113.45,,
,00:59:22,129,20.4,02:57,,,,19113.45,,
,00:59:23,129,19.7,03:03,,,,19124.32,,
,00:59:24,130,19.7,03:03,,,,19124.32,,
,00:59:25,130,20.3,02:57,,,,19135.08,,
,00:59:26,130,21.2,02:50,,,,19141.17,,
,00:59:27,130,21.8,02:45,,,,19147.48,,
,00:59:28,130,22,02:44,,,,19153.7,,
,00:59:29,131,22,02:44,,,,19159.9,,
,00:59:30,131,21.9,02:44,,,,19166.2,,
,00:59:31,131,21.6,02:46,,,,19172.25,,
,00:59:32,131,21.6,02:47,,,,19178.17,,
,00:59:33,130,21.6,02:46,,,,19184.35,,
,00:59:34,130,21.8,02:45,,,,19190.58,,
,00:59:35,131,21.7,02:46,,,,19196.79,,
,00:59:36,132,21.6,02:47,,,,19203.09,,
,00:59:37,133,21.4,02:48,,,,19209.26,,
,00:59:38,133,21,02:52,,,,19215.19,,
,00:59:39,132,20.8,02:53,,,,19221,,
,00:59:40,132,20.8,02:53,,,,19226.94,,
,00:59:41,130,21,02:52,,,,19232.64,,
,00:59:42,130,21,02:52,,,,19238.28,,
,00:59:43,130,21.1,02:51,,,,19244.13,,
,00:59:44,131,21.2,02:50,,,,19250,,
,00:59:45,132,21.3,02:49,,,,19256.12,,
,00:59:46,132,21.6,02:47,,,,19262.4,,
,00:59:47,133,21.7,02:46,,,,19268.65,,
,00:59:48,133,21.7,02:46,,,,19274.76,,
,00:59:49,134,22,02:44,,,,19281.04,,
,00:59:50,133,22.7,02:38,,,,19287.64,,
,00:59:51,133,23.5,02:33,,,,19294.48,,
,00:59:52,132,23.6,02:32,,,,19301.22,,
,00:59:53,131,23.4,02:34,,,,19307.63,,
,00:59:54,132,22.6,02:39,,,,19313.74,,
,00:59:55,133,22,02:44,,,,19319.58,,
,00:59:56,133,21.6,02:47,,,,19325.47,,
,00:59:57,135,21.5,02:47,,,,19331.51,,
,00:59:58,135,21.6,02:47,,,,19337.66,,
,00:59:59,135,21.9,02:44,,,,19343.88,,
,01:00:00,134,22.4,02:41,,,,19350.33,,
,01:00:01,134,23.1,02:36,,,,19356.79,,
,01:00:02,134,23.5,02:33,,,,19363.39,,
,01:00:03,135,23.6,02:33,,,,19369.93,,
,01:00:04,136,23.3,02:34,,,,19376.4,,
,01:00:05,137,23.1,02:36,,,,19382.86,,
,01:00:06,137,23.2,02:35,,,,19389.44,,
,01:00:07,137,23.2,02:35,,,,19389.44,,
,01:00:08,137,23.7,02:32,,,,19402.83,,
,01:00:09,137,23.6,02:33,,,,19409.47,,
,01:00:10,136,23.6,02:33,,,,19409.47,,
,01:00:11,136,23.3,02:35,,,,19422.41,,
,01:00:12,135,23.3,02:34,,,,19428.91,,
,01:00:13,135,23.4,02:34,,,,19435.34,,
,01:00:14,135,23.4,02:34,,,,19435.34,,
,01:00:15,134,24.1,02:29,,,,19448.73,,
,01:00:16,135,24.1,02:29,,,,19448.82,,
,01:00:17,135,24.4,02:27,,,,19455.65,,
,01:00:18,135,24.7,02:26,,,,19469.03,,
,01:00:19,135,24.6,02:26,,,,19476.67,,
,01:00:20,135,24.7,02:25,,,,19483.68,,
,01:00:21,136,24.7,02:25,,,,19483.68,,
,01:00:22,136,25,02:24,,,,19497.07,,
,01:00:23,136,24.8,02:25,,,,19504.71,,
,01:00:24,136,24.4,02:28,,,,19511.62,,
,01:00:25,136,23.9,02:31,,,,19518.22,,
,01:00:26,136,23.1,02:36,,,,19524.57,,
,01:00:27,136,22.7,02:38,,,,19530.8,,
,01:00:28,134,22.7,02:38,,,,19530.8,,
,01:00:29,133,22.7,02:39,,,,19537.13,,
,01:00:30,132,22.9,02:37,,,,19543.42,,
,01:00:31,132,23.1,02:36,,,,19556.04,,
,01:00:32,133,23.1,02:36,,,,19556.04,,
,01:00:33,132,23.5,02:33,,,,19568.87,,
,01:00:34,132,23.5,02:33,,,,19568.87,,
,01:00:35,132,23.7,02:32,,,,19582.1,,
,01:00:36,132,23.9,02:30,,,,19588.92,,
,01:00:37,133,23.9,02:30,,,,19588.92,,
,01:00:38,133,24.2,02:29,,,,19595.74,,
