Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W)
,00:58:12,119,17.2,03:29,,,,12791.49,,
,00:58:13,118,16.9,03:33,,,,12796.29,,
,00:58:14,117,16.4,03:40,,,,12802.05,,
,00:58:15,116,16,03:46,,,,12806.86,,
,00:58:16,116,16,03:46,,,,12806.86,,
,00:58:17,115,15.3,03:55,,,,12811.5,,
,00:58:18,116,14.5,04:08,,,,12816.64,,
,00:58:19,117,13.7,04:24,,,,12822.7,,
,00:58:20,117,13.7,04:24,,,,12822.7,,
,00:58:21,117,12.9,04:39,,,,12826.7,,
,00:58:22,116,12.5,04:49,,,,12830.83,,
,00:58:23,116,12.4,04:50,,,,12835.53,,
,00:58:24,115,12.8,04:40,,,,12838.6,,
,00:58:25,114,13.3,04:32,,,,12842.53,,
,00:58:26,114,13,04:36,,,,12845.83,,
,00:58:27,113,12.3,04:53,,,,12849.06,,
,00:58:28,113,11.5,05:12,,,,12852.35,,
,00:58:29,113,11.6,05:11,,,,12855.46,,
,00:58:30,113,12.4,04:51,,,,12860.17,,
,00:58:31,114,12.9,04:39,,,,12864.14,,
,00:58:32,115,13.2,04:33,,,,12868.52,,
,00:58:33,115,13.1,04:34,,,,12872.59,,
,00:58:34,115,13.1,04:34,,,,12872.59,,
,00:58:35,116,13.6,04:25,,,,12877.32,,
,00:58:36,115,13.9,04:19,,,,12882.06,,
,00:58:37,116,13.8,04:22,,,,12886.73,,
,00:58:38,116,13.2,04:33,,,,12889.76,,
,00:58:39,116,12.6,04:46,,,,12894.62,,
,00:58:40,116,12.4,04:50,,,,12898.03,,
,00:58:41,116,12.4,04:51,,,,12901.9,,
,00:58:42,116,11.8,05:06,,,,12905.39,,
,00:58:43,117,11.8,05:06,,,,12905.39,,
,00:58:44,117,11,05:28,,,,12908.76,,
,00:58:45,117,10.3,05:49,,,,12912.59,,
,00:58:46,116,10.6,05:39,,,,12916.05,,
,00:58:47,116,11.2,05:21,,,,12920.22,,
,00:58:48,116,12,05:01,,,,12924.6,,
,00:58:49,117,12.5,04:48,,,,12928.82,,
,00:58:50,117,12.5,04:48,,,,12928.82,,
,00:58:51,118,13,04:36,,,,12935.74,,
,00:58:52,118,13.2,04:32,,,,12939.88,,
,00:58:53,120,13,04:36,,,,12943.87,,
,00:58:54,121,12.9,04:39,,,,12948.28,,
,00:58:55,122,13.2,04:33,,,,12952.55,,
,00:58:56,123,13.2,04:33,,,,12952.55,,
,00:58:57,123,13.3,04:30,,,,12959.5,,
,00:58:58,124,13.1,04:35,,,,12963.98,,
,00:58:59,124,12.6,04:46,,,,12967.8,,
,00:59:00,124,12.7,04:43,,,,12972.12,,
,00:59:01,124,12.7,04:43,,,,12972.12,,
,00:59:02,124,12.8,04:41,,,,12977.17,,
,00:59:03,125,12.4,04:49,,,,12981.33,,
,00:59:04,125,12.1,04:58,,,,12985.51,,
,00:59:05,126,12,04:59,,,,12989.58,,
,00:59:06,127,12.6,04:45,,,,12993.96,,
,00:59:07,127,12.9,04:38,,,,12997.8,,
,00:59:08,127,13,04:36,,,,13001.93,,
,00:59:09,127,12.9,04:38,,,,13006.17,,
,00:59:10,128,12.9,04:38,,,,13006.17,,
,00:59:11,128,12.9,04:39,,,,13013.13,,
,00:59:12,128,12.9,04:39,,,,13017.54,,
,00:59:13,129,13.1,04:35,,,,13021.88,,
,00:59:14,129,13.5,04:27,,,,13026.48,,
,00:59:15,129,13.9,04:19,,,,13030.87,,
,00:59:16,129,14.1,04:15,,,,13034.6,,
,00:59:17,130,14.1,04:15,,,,13034.6,,
,00:59:18,130,13.8,04:20,,,,13040.57,,
,00:59:19,130,13.6,04:24,,,,13044.3,,
,00:59:20,131,13.4,04:28,,,,13049.68,,
,00:59:21,131,13.7,04:22,,,,13054.23,,
,00:59:22,131,13.9,04:19,,,,13058.62,,
,00:59:23,131,14,04:17,,,,13063.25,,
,00:59:24,132,14,04:17,,,,13067.37,,
,00:59:25,132,14,04:17,,,,13067.37,,
,00:59:26,133,13.9,04:19,,,,13072.93,,
,00:59:27,133,13.9,04:18,,,,13076.65,,
,00:59:28,133,13.8,04:21,,,,13083.5,,
,00:59:29,133,13.8,04:21,,,,13083.5,,
,00:59:30,133,14.2,04:13,,,,13090.46,,
,00:59:31,133,14.4,04:09,,,,13096.83,,
,00:59:32,134,14.7,04:05,,,,13101.47,,
,00:59:33,134,14.6,04:06,,,,13105.6,,
,00:59:34,135,14.6,04:06,,,,13105.6,,
,00:59:35,136,14.9,04:02,,,,13111.28,,
,00:59:36,136,15.2,03:58,,,,13117.66,,
,00:59:37,136,15.2,03:57,,,,13123.61,,
,00:59:38,137,14.7,04:05,,,,13127.61,,
,00:59:39,137,14,04:16,,,,13131.71,,
,00:59:40,137,13.3,04:30,,,,13135.66,,
,00:59:41,137,13.3,04:30,,,,13135.66,,
,00:59:42,137,13.5,04:27,,,,13142.62,,
,00:59:43,138,13.7,04:22,,,,13147.1,,
,00:59:44,138,14,04:17,,,,13151.91,,
,00:59:45,138,14,04:17,,,,13151.91,,
,00:59:46,138,13.9,04:19,,,,13158.86,,
,00:59:47,137,13.8,04:21,,,,13163.81,,
,00:59:48,137,13.8,04:21,,,,13168.27,,
,00:59:49,137,13.8,04:21,,,,13168.27,,
,00:59:50,137,14,04:17,,,,13172.95,,
,00:59:51,136,14.2,04:13,,,,13179.91,,
,00:59:52,136,14.8,04:03,,,,13184.75,,
,00:59:53,135,14.8,04:03,,,,13189.04,,
,00:59:54,135,14.8,04:03,,,,13189.04,,
,00:59:55,135,14.7,04:05,,,,13194.08,,
,00:59:56,134,14.1,04:15,,,,13198.92,,
,00:59:57,134,14,04:17,,,,13204.51,,
,00:59:58,134,14.3,04:12,,,,13208.64,,
,00:59:59,135,14.7,04:04,,,,13213.01,,
,01:00:00,135,15.2,03:56,,,,13218.48,,
,01:00:01,135,15.2,03:56,,,,13218.48,,
,01:00:02,135,15.3,03:55,,,,13224.44,,
,01:00:03,135,15.2,03:57,,,,13227.99,,
,01:00:04,135,14.8,04:03,,,,13234.23,,
,01:00:05,135,14.7,04:05,,,,13238.68,,
,01:00:06,136,14.7,04:04,,,,13242.58,,
,01:00:07,136,15.1,03:58,,,,13246.95,,
,01:00:08,137,15.4,03:53,,,,13251.64,,
,01:00:09,136,15.5,03:52,,,,13256.25,,
,01:00:10,136,15.5,03:52,,,,13256.25,,
,01:00:11,135,15.6,03:51,,,,13263.2,,
,01:00:12,136,15.8,03:47,,,,13269.12,,
,01:00:13,136,15.9,03:47,,,,13273.78,,
,01:00:14,136,15.7,03:49,,,,13278.24,,
,01:00:15,136,15.7,03:50,,,,13282.7,,
,01:00:16,137,15.7,03:50,,,,13282.7,,
,01:00:17,137,15.8,03:48,,,,13288.87,,
,01:00:18,137,15.7,03:49,,,,13295.68,,
,01:00:19,136,15.2,03:57,,,,13300.04,,
,01:00:20,136,14.6,04:07,,,,13304.27,,
,01:00:21,136,14.1,04:15,,,,13307.74,,
,01:00:22,135,14.1,04:15,,,,13307.74,,
,01:00:23,134,13.9,04:20,,,,13314.7,,
,01:00:24,134,13.6,04:25,,,,13319.8,,
,01:00:25,134,13.5,04:26,,,,13324.19,,
,01:00:26,132,13.7,04:22,,,,13328.29,,
,01:00:27,132,14.2,04:13,,,,13332.21,,
,01:00:28,131,14.2,04:13,,,,13332.21,,
,01:00:29,131,14.5,04:08,,,,13338.72,,
,01:00:30,131,14.8,04:03,,,,13344.18,,
,01:00:31,130,15.3,03:55,,,,13348.82,,
,01:00:32,130,15.7,03:49,,,,13354.21,,
,01:00:33,130,16.1,03:44,,,,13359.1,,
,01:00:34,130,16.1,03:44,,,,13363.83,,
,01:00:35,130,16.1,03:44,,,,13363.83,,
,01:00:36,130,16.1,03:43,,,,13370.79,,
,01:00:37,129,15.7,03:49,,,,13376.42,,
,01:00:38,129,14.9,04:02,,,,13381.06,,
,01:00:39,128,14.9,04:02,,,,13381.06,,
,01:00:40,127,13.7,04:23,,,,13384.83,,
,01:00:41,127,12.9,04:39,,,,13388.83,,
,01:00:42,127,12.9,04:40,,,,13392.25,,
,01:00:43,127,13.1,04:35,,,,13397.84,,
,01:00:44,127,13.5,04:27,,,,13401.42,,
,01:00:45,128,13.8,04:21,,,,13406.57,,
,01:00:46,129,13.8,04:21,,,,13410.28,,
,01:00:47,129,13.8,04:20,,,,13414.43,,
,01:00:48,129,13.8,04:20,,,,13414.43,,
,01:00:49,129,14.2,04:14,,,,13421.38,,
,01:00:50,130,15.1,03:58,,,,13426.97,,
,01:00:51,131,15.1,03:58,,,,13426.97,,
,01:00:52,131,15.6,03:50,,,,13433.93,,
,01:00:53,132,15.8,03:48,,,,13440.49,,
,01:00:54,132,15.5,03:53,,,,13445.73,,
,01:00:55,133,15.5,03:53,,,,13445.73,,
,01:00:56,133,15.2,03:57,,,,13450.88,,
,01:00:57,134,15,04:00,,,,13455.19,,
,01:00:58,134,15.1,03:59,,,,13459.52,,
,01:00:59,134,15,04:01,,,,13465.3,,
,01:01:00,134,14.7,04:05,,,,13470.63,,
,01:01:01,133,14.4,04:10,,,,13474.34,,
,01:01:02,134,14,04:17,,,,13478.68,,
,01:01:03,134,13.7,04:23,,,,13482.55,,
,01:01:04,135,13.7,04:23,,,,13482.55,,
,01:01:05,135,13.5,04:27,,,,13489.32,,
,01:01:06,136,13.5,04:27,,,,13493.43,,
,01:01:07,136,13.5,04:27,,,,13493.43,,
,01:01:08,136,13.7,04:22,,,,13498.52,,
,01:01:09,136,13.9,04:19,,,,13503.25,,
,01:01:10,137,14.1,04:16,,,,13507.64,,
,01:01:11,137,14.1,04:15,,,,13512.11,,
,01:01:12,138,14.2,04:13,,,,13516.68,,
,01:01:13,139,14.3,04:12,,,,13521.16,,
,01:01:14,139,14.3,04:12,,,,13521.16,,
,01:01:15,139,14.3,04:12,,,,13525.72,,
,01:01:16,139,14.3,04:12,,,,13530.89,,
,01:01:17,139,14.2,04:14,,,,13536.24,,
,01:01:18,139,13.9,04:19,,,,13540.07,,
,01:01:19,139,13.6,04:24,,,,13544.11,,
,01:01:20,139,13.4,04:29,,,,13547.75,,
,01:01:21,139,13.4,04:29,,,,13547.75,,
,01:01:22,139,13.1,04:35,,,,13554.2,,
,01:01:23,139,12.7,04:44,,,,13558.25,,
,01:01:24,138,12.6,04:46,,,,13562.53,,
,01:01:25,138,12.5,04:49,,,,13566.14,,
,01:01:26,138,12.6,04:46,,,,13570.28,,
,01:01:27,138,12.6,04:46,,,,13570.28,,
,01:01:28,138,12.7,04:44,,,,13575.59,,
,01:01:29,138,13,04:36,,,,13578.95,,
,01:01:30,139,13.3,04:31,,,,13584.35,,
,01:01:31,139,13.2,04:32,,,,13587.55,,
,01:01:32,139,12.8,04:42,,,,13591.45,,
,01:01:33,139,12,05:00,,,,13594.63,,
,01:01:34,137,12,05:00,,,,13594.63,,
,01:01:35,136,11,05:28,,,,13597.81,,
,01:01:36,135,10.3,05:49,,,,13600.49,,
,01:01:37,134,9.9,06:03,,,,13603.53,,
,01:01:38,133,10,06:00,,,,13606.95,,
,01:01:39,132,10,06:00,,,,13606.95,,
,01:01:40,130,10.7,05:35,,,,13613.56,,
,01:01:41,130,11.6,05:11,,,,13617.78,,
,01:01:42,129,11.4,05:16,,,,13621.23,,
,01:01:43,129,10.6,05:40,,,,13623.89,,
,01:01:44,128,10.6,05:40,,,,13623.89,,
,01:01:45,129,9.8,06:06,,,,13627.72,,
,01:01:46,129,9.7,06:10,,,,13631.26,,
,01:01:47,128,9.5,06:19,,,,13634.9,,
,01:01:48,128,9.2,06:31,,,,13637.6,,
,01:01:49,129,9.2,06:33,,,,13640.71,,
,01:01:50,129,9.1,06:37,,,,13643.4,,
,01:01:51,129,9.1,06:37,,,,13643.4,,
,01:01:52,127,9.1,06:37,,,,13647.64,,
,01:01:53,125,9.4,06:24,,,,13650.9,,
,01:01:54,124,10.1,05:57,,,,13654.26,,
,01:01:55,124,10.1,05:57,,,,13654.26,,
,01:01:56,125,10.9,05:29,,,,13658.19,,
,01:01:57,125,11.3,05:17,,,,13662.12,,
,01:01:58,125,11.6,05:10,,,,13664.72,,
,01:01:59,125,11.8,05:06,,,,13669.6,,
,01:02:00,124,12,05:00,,,,13672.66,,
,01:02:01,123,12.2,04:56,,,,13676.86,,
,01:02:02,122,12.4,04:50,,,,13680.74,,
,01:02:03,120,12.7,04:44,,,,13684.08,,
,01:02:04,118,13.3,04:31,,,,13688.34,,
,01:02:05,116,13.9,04:19,,,,13693.01,,
,01:02:06,116,14.4,04:10,,,,13696.7,,
,01:02:07,117,14.9,04:01,,,,13700.87,,
,01:02:08,116,14.9,04:01,,,,13700.87,,
,01:02:09,116,15.4,03:53,,,,13706.83,,
,01:02:10,115,16,03:46,,,,13711.03,,
,01:02:11,114,16.3,03:41,,,,13716.24,,
,01:02:12,113,16.7,03:35,,,,13721.32,,
,01:02:13,114,17,03:32,,,,13726.51,,
,01:02:14,114,17.1,03:31,,,,13732.19,,
,01:02:15,114,17.1,03:31,,,,13738.23,,
,01:02:16,115,17.5,03:26,,,,13743.41,,
,01:02:17,114,17.4,03:27,,,,13749.06,,
,01:02:18,113,17.3,03:28,,,,13753.79,,
,01:02:19,110,17.6,03:24,,,,13759.59,,
,01:02:20,109,18.6,03:13,,,,13765.55,,
,01:02:21,106,19.4,03:06,,,,13771.25,,
,01:02:22,109,19.5,03:05,,,,13776.84,,
,01:02:23,110,19.2,03:07,,,,13782.34,,
,01:02:24,111,19.1,03:09,,,,13787.99,,
,01:02:25,111,18.7,03:13,,,,13793.31,,
,01:02:26,109,18.3,03:17,,,,13798.43,,
,01:02:27,108,15.7,03:49,,,,13802.53,,
,01:02:28,108,14.9,04:01,,,,13807.99,,
,01:02:29,107,14.9,04:01,,,,13807.99,,
,01:02:30,103,13.1,04:35,,,,13813.52,,
,01:02:31,103,12.7,04:45,,,,13815.96,,
,01:02:32,105,11,05:27,,,,13821.68,,
,01:02:33,106,11,05:27,,,,13821.68,,
,01:02:34,108,10.3,05:48,,,,13826.09,,
,01:02:35,107,10.8,05:34,,,,13831.08,,
,01:02:36,106,11.1,05:25,,,,13835.13,,
,01:02:37,104,11.4,05:15,,,,13838.54,,
,01:02:38,107,11.4,05:15,,,,13838.54,,
,01:02:39,109,10.6,05:41,,,,13844.42,,
,01:02:40,109,8.8,06:49,,,,13846.75,,
,01:02:41,109,7.3,08:11,,,,13848.42,,
,01:02:42,110,7.3,08:11,,,,13848.42,,
,01:02:43,110,7.4,08:04,,,,13852.82,,
,01:02:44,111,8.6,06:57,,,,13856.63,,
,01:02:45,112,10.1,05:55,,,,13860.46,,
,01:02:46,113,10.1,05:55,,,,13860.46,,
,01:02:47,113,10.5,05:44,,,,13866.61,,
,01:02:48,114,10.6,05:40,,,,13869.8,,
,01:02:49,115,10.2,05:53,,,,13873.3,,
,01:02:50,116,10.2,05:53,,,,13873.3,,
,01:02:51,116,11.2,05:22,,,,13879.53,,
,01:02:52,115,12.4,04:51,,,,13884.13,,
,01:02:53,115,13.8,04:20,,,,13889.05,,
,01:02:54,114,14.5,04:08,,,,13893.14,,
,01:02:55,115,14.7,04:05,,,,13897.8,,
,01:02:56,115,14.3,04:12,,,,13901.65,,
,01:02:57,116,13.6,04:25,,,,13905.49,,
,01:02:58,118,13.6,04:25,,,,13905.49,,
,01:02:59,118,12.6,04:45,,,,13910.35,,
,01:03:00,119,12,05:01,,,,13914.6,,
,01:03:01,119,12.3,04:53,,,,13919.1,,
,01:03:02,118,12.4,04:50,,,,13923.3,,
,01:03:03,117,12,04:59,,,,13926.98,,
,01:03:04,116,12,04:59,,,,13926.98,,
,01:03:05,115,10.6,05:38,,,,13931.73,,
,01:03:06,115,9.9,06:02,,,,13934.31,,
,01:03:07,114,9.3,06:27,,,,13937.43,,
,01:03:08,114,8.8,06:49,,,,13940.41,,
,01:03:09,114,8.8,06:49,,,,13940.41,,
,01:03:10,114,7.7,07:47,,,,13945.21,,
,01:03:11,113,7.2,08:17,,,,13947.33,,
,01:03:12,113,7.2,08:17,,,,13949.91,,
