center_x,center_y,left_x,left_y,right_x,right_y
74.65541351464147,-21.092114630921404,77.90399250296451,-18.758290610857774,71.40683452631842,-23.425938650985035
75.38956937044524,-21.092114630921404,78.5632379493345,-18.657401557195666,72.21590079155598,-23.526827704647143
75.38956937044524,-22.01822258095215,78.5241261318732,-19.5333576129134,72.25501260901729,-24.503087548990898
76.12372522624904,-22.01822258095215,79.25828198767701,-19.533357612913402,72.98916846482106,-24.503087548990894
76.12372522624904,-22.944330530982892,79.2582819876641,-20.45946556292787,72.98916846483397,-25.429195499037913
76.85788108197458,-22.944330530982892,79.99243784337676,-20.45946556291162,73.7233243205724,-25.429195499054163
76.85788108197458,-23.870438481013636,80.03285619697952,-21.437429434770813,73.68290596696964,-26.30344752725646
77.59203693777836,-23.870438481013636,80.80758341603163,-21.49130821005474,74.37649045952509,-26.249568751972532
77.59203693777836,-24.796546431044376,80.80758341603166,-22.417416160085512,74.37649045952506,-27.17567670200324
78.32619279358215,-24.796546431044376,81.5784622847623,-22.467868016849142,75.07392330240201,-27.12522484523961
78.32619279358215,-25.72265438107512,81.61290947176613,-23.442853188570112,75.03947611539817,-28.00245557358013
78.8156300307325,-25.72265438107512,82.1023467089043,-23.442853188552554,75.5289133525607,-28.002455573597686
78.8156300307325,-26.648762331105864,82.10234670891651,-24.368961138600888,75.5289133525485,-28.92856352361084
79.5497858865363,-26.648762331105864,82.83650256473248,-24.368961138618452,76.26306920834011,-28.928563523593276
79.5497858865363,-27.883572930620424,82.83650256473251,-25.603771738133045,76.26306920834008,-30.163374123107804
80.28394174234009,-27.883572930620424,83.57065842053629,-25.60377173813304,76.99722506414389,-30.163374123107808
80.28394174234009,-28.809680880651168,83.53252073048633,-26.47585686034141,77.03536275419386,-31.143504900960927
81.01809759806564,-28.809680880651168,84.22856643592014,-26.42370312694827,77.80762876021113,-31.195658634354068
81.01809759806564,-29.735788830681912,84.26667658621186,-27.401964810372128,77.76951860991942,-32.069612850991696
81.75225345386941,-29.735788830681912,85.03897013215098,-27.455987638317595,78.46553677558785,-32.01559002304623
81.75225345386941,-30.661896780712656,85.03897013223633,-28.382095588471387,78.4655367755025,-32.941697972953925
82.4864093096732,-30.661896780712656,85.7731259880401,-28.382095588471355,79.1996926313063,-32.94169797295396
82.4864093096732,-31.5880047307434,85.77312598804008,-29.308203538502056,79.19969263130633,-33.86780592298474
82.97584654682356,-31.5880047307434,86.2625632251904,-29.308203538502024,79.68912986845672,-33.86780592298478
82.97584654682356,-32.82281533104761,86.26256322519042,-30.543014138806242,79.6891298684567,-35.10261652328897
83.71000240262735,-32.82281533104761,86.99671908099421,-30.543014138806242,80.4232857242605,-35.10261652328897
83.71000240262735,-33.74892328107835,86.99671908099423,-31.469122088837004,80.42328572426048,-36.02872447331969
84.4441582583529,-33.74892328107835,87.7308749367198,-31.469122088837047,81.157441579986,-36.02872447331965
84.4441582583529,-34.675031231109095,87.69273724667593,-32.34120721104544,81.19557927002987,-37.00885525117275
85.17831411415668,-34.675031231109095,88.38878295210252,-32.289053477529094,81.96784527621084,-37.061008984689096
85.17831411415668,-35.601139181139835,88.42689310230291,-33.26731516083008,81.92973512601044,-37.93496320144959
85.91246996996047,-35.601139181139835,89.19918664815663,-33.32133798865239,82.62575329176431,-37.88094037362728
85.91246996996047,-36.52724713117058,89.19918664814448,-34.24744593866561,82.62575329177646,-38.80704832367556
86.64662582576426,-36.52724713117058,89.93334250393609,-34.24744593864805,83.35990914759243,-38.80704832369312
86.64662582576426,-37.76205773068514,89.93334250394828,-35.4822565381802,83.35990914758024,-40.041858923190084
87.13606306291462,-37.76205773068514,90.42277974111082,-35.48225653819776,83.84934638471842,-40.041858923172526
87.13606306291462,-38.68816568071588,90.4227797411108,-36.408364488228464,83.84934638471843,-40.9679668732033
87.87021891871841,-38.68816568071588,91.18926993739282,-36.45570060026415,84.55116790004399,-40.920630761167615
87.87021891871841,-39.61427363074663,91.21964239686623,-37.427640976633896,84.52079544057058,-41.800906284859366
88.60437477444395,-39.61427363074663,91.9234257931985,-37.38180855041405,85.2853237556894,-41.84673871107921
88.60437477444395,-40.54038158077737,91.85295376277918,-38.20655756073067,85.35579578610873,-42.87420560082407
89.33853063024773,-40.54038158077737,92.54899946830918,-38.15440382735293,86.12806179218629,-42.92635933420181
89.33853063024773,-41.77519218108158,92.54899946830918,-39.38921442765714,86.12806179218629,-44.16116993450602
90.07268648605152,-41.77519218108158,93.283155324113,-39.389214427657166,86.86221764799005,-44.16116993450599
90.07268648605152,-42.70130013111232,93.28315532410086,-40.31532237767157,86.86221764800219,-45.08727788455307
90.80684234177707,-42.70130013111232,94.05195473140341,-40.362658307597314,87.56172995215073,-45.039941954627324
90.80684234177707,-43.62740808114307,94.08458620052963,-41.33472511212841,87.52909848302451,-45.92009105015772
91.54099819758085,-43.62740808114307,94.78611058714489,-41.288766257541596,88.2958858080168,-45.96604990474454
91.54099819758085,-44.55351603117381,94.75146703545975,-42.16753827750373,88.33052935970194,-46.93949378484388
92.27515405338464,-44.55351603117381,95.48562289126352,-42.1675382775037,89.06468521550576,-46.93949378484391
92.27515405338464,-45.78832663068837,95.48562289125137,-43.402348877001906,89.06468521551791,-48.17430438437483
93.00930990911019,-45.78832663068837,96.25442229865052,-43.44968480705403,89.76419751956985,-48.12696845432271
93.00930990911019,-46.714434580719114,96.28705376785125,-44.42175161168801,89.73156605036912,-49.00711754975022
93.74346576491396,-46.714434580719114,97.02120962365504,-44.42175161168802,90.46572190617289,-49.007117549750205
93.74346576491396,-47.640542530749855,97.02120962366651,-45.34785956173518,90.46572190616142,-49.93322549976453
94.47762162071776,-47.640542530749855,97.72273401036774,-45.30190070726766,91.23250923106777,-49.979184354232046
94.47762162071776,-48.87535313105406,97.68809045876709,-46.489375377613314,91.26715278266842,-51.26133088449481
95.21177747652155,-48.87535313105406,98.42224631455869,-46.48937537759691,92.0013086384844,-51.26133088451122
95.21177747652155,-49.80146108108481,98.46035646484455,-47.46763706102111,91.96319848819854,-52.13528510114851
95.94593333224708,-49.80146108108481,99.26498435100162,-47.56899600075219,92.62688231349254,-52.033926161417426
95.94593333224708,-50.72756903111555,99.29535681039489,-48.540936377002794,92.59650985409927,-52.914201685228306
96.68008918805087,-50.72756903111555,99.99914020672527,-48.4951039506638,93.36103816937647,-52.9600341115673
96.68008918805087,-51.6536769811463,99.96680586624707,-49.373875788658914,93.39337250985467,-53.93347817363368
97.16952642520124,-51.6536769811463,100.45624310339743,-49.37387578865888,93.88280974700506,-53.933478173633716
97.16952642520124,-52.88848758066086,100.4562431033974,-50.60868638817341,93.88280974700508,-55.168288773148305
97.90368228100502,-52.88848758066086,101.19039895920118,-50.608686388173396,94.61696560280886,-55.16828877314832
97.90368228100502,-53.8145955306916,101.19039895920122,-51.534794338204215,94.61696560280882,-56.09439672317898
98.63783813680881,-53.8145955306916,101.95688915548325,-51.582130450239916,95.31878711813437,-56.04706061114328
98.63783813680881,-54.740703480722345,101.95145829830963,-52.50018536535366,95.32421797530799,-56.98122159609103
99.37199399253436,-54.740703480722345,102.61710638216064,-52.40206165720726,96.12688160290807,-57.07934530423743
99.37199399253436,-55.666811430753086,102.58246283057146,-53.28083367729588,96.16152515449726,-58.05278918421029
100.10614984833813,-55.666811430753086,103.35126223796446,-53.32816960723807,96.8610374587118,-58.005453254268105
100.10614984833813,-56.90162203105729,103.3838937070907,-54.60893906204265,96.82840598958556,-59.194305000071935
100.84030570414193,-56.90162203105729,104.11804956290598,-54.60893906205907,97.56256184537787,-59.194305000055515
100.84030570414193,-57.827729981088034,104.15392586564278,-55.58721186571938,97.52668554264108,-60.068248096456685
101.57446155994572,-57.827729981088034,104.95243530322486,-55.68546636759022,98.19648781666658,-59.969993594585844
101.57446155994572,-59.062540580602594,104.97929251882354,-56.96322494414697,98.1696306010679,-61.161856217058215
102.30861741567125,-59.062540580602594,105.68659115897248,-56.9202769671396,98.93064367237002,-61.20480419406559
102.30861741567125,-59.98864853063334,105.69371173458065,-57.85765429035785,98.92352309676185,-62.11964277090883
102.79805465289986,-59.98864853063334,106.24480946684247,-57.958899469157146,99.35129983895726,-62.01839759210954
102.79805465289986,-61.22345913093755,106.26938048789611,-59.236024365394904,99.32672881790361,-63.210893896480194
103.5322105086254,-61.22345913093755,107.0035363436322,-59.236024365413336,100.06088467361859,-63.21089389646176
103.5322105086254,-62.14956708096829,107.03632121677943,-60.22052375719345,100.02809980047137,-64.07861040474313
104.02164774585401,-62.14956708096829,107.55814892420311,-60.28056750484864,100.48514656750491,-64.01856665708793
104.02164774585401,-63.3843776812725,107.55814892421337,-61.51537810517227,100.48514656749465,-65.25337725737273
104.75580360157956,-63.3843776812725,108.29230477994922,-61.51537810519174,101.2193024232099,-65.25337725735325
104.75580360157956,-64.61918828078706,108.32423251326648,-62.811893312543944,101.18737468989264,-66.42648324903017
105.24524083880816,-64.61918828078706,108.86344684556984,-62.91373077834565,101.62703483204648,-66.32464578322846
105.24524083880816,-65.5452962308178,108.88064999547498,-63.876823796636465,101.60983168214133,-67.21376866499914
105.73467807595851,-65.5452962308178,109.35288408269389,-63.83983872832057,102.11647206922314,-67.25075373331502
105.73467807595851,-66.78010683112201,109.39538885043372,-65.1679044165223,102.07396730148331,-68.39230924572172
106.22411531318713,-66.78010683112201,109.94266322385278,-65.30619996972128,102.50556740252148,-68.25401369252275
106.22411531318713,-68.01491743063657,109.94266322389763,-66.541010569349,102.50556740247663,-69.48882429192415
106.71355255033748,-68.01491743063657,110.44563517191514,-66.57562617945838,102.98146992875982,-69.45420868181476
106.71355255033748,-68.94102538066731,110.45824734321313,-67.53487428344839,102.96885775746183,-70.34717647788624
106.95827116899092,-68.94102538066731,110.7029659618354,-67.5348742833654,103.21357637614643,-70.34717647796923
106.95827116899092,-70.17583598097151,110.7282140516465,-68.8388503185523,103.18832828633533,-71.51282164339072
107.44770840614127,-70.17583598097151,111.2419304744146,-68.90939257654017,103.65348633786795,-71.44227938540286
107.44770840614127,-71.41064658127573,111.26517079296529,-70.21608351254145,103.63024601931725,-72.60520965001001
107.93714564329163,-71.41064658127573,111.7844015245417,-70.31583053088796,104.08988976204155,-72.50546263166349
107.93714564329163,-72.64545718079029,111.77131475350485,-71.50565577954237,104.1029765330784,-73.78525858203821
108.18186426194507,-72.64545718079029,111.99476503610494,-71.43641305983726,104.3689634877852,-73.85450130174331
108.18186426194507,-73.88026778109449,112.01603337215829,-72.74046637984657,104.34769515173184,-75.02006918234241
108.42658288052024,-73.88026778109449,112.28097381735371,-72.81084246530287,104.57219194368678,-74.94969309688611
108.42658288052024,-75.11507838060905,112.30009154293393,-74.11711513368752,104.55307421810656,-76.11304162753058
108.9160201176706,-75.11507838060905,112.80748640523872,-74.18961085944974,105.02455383010248,-76.04054590176835
108.9160201176706,-76.34988898091326,112.80748640524428,-75.42442145977728,105.02455383009692,-77.27535650204925
109.16073873632403,-76.34988898091326,113.05220502390324,-75.42442145980057,105.26927244874483,-77.27535650202596
109.16073873632403,-77.58469958121746,113.08442638512172,-76.80709091699585,105.23705108752635,-78.36230824543908
109.40545735489921,-77.58469958121746,113.3291450036969,-76.80709091699586,105.48176970610153,-78.36230824543907
109.40545735489921,-78.81951018073202,113.34207633982562,-78.11026342006477,105.4688383699728,-79.52875694139928
109.65017597347439,-78.81951018073202,113.59860558027495,-78.17927300581889,105.70174636667383,-79.45974735564516
109.65017597347439,-80.05432078103624,113.59860558027496,-79.41408360612314,105.70174636667382,-80.69455795594934
109.65017597347439,-81.2891313805508,113.61571401664982,-80.76519624322138,105.68463793029896,-81.81306651788022
109.89489459204957,-81.2891313805508,113.87231153920668,-80.86468535516312,105.91747764489246,-81.71357740593848
109.89489459204957,-82.523941980855,113.87231153920888,-82.09949595548797,105.91747764489025,-82.94838800622203
110.139613210703,-82.523941980855,114.11703015786452,-82.0994959555086,106.16219626354149,-82.9483880062014
110.139613210703,-83.75875258115921,114.12526268813127,-83.42022895853324,106.15396373327474,-84.09727620378519
110.139613210703,-84.99356318067377,114.12526268813127,-84.6550395580478,106.15396373327474,-85.33208680329975
110.139613210703,-86.22837378097798,114.13091355264622,-85.96470432805636,106.14831286875979,-86.4920432338996
110.38433182927818,-86.22837378097798,114.38119340283332,-86.06995168075719,106.38747025572304,-86.38679588119876
110.38433182927818,-87.46318438128219,114.38398275009531,-87.41034016109988,106.38468090846105,-87.5160286014645
110.38433182927818,-88.69799498079675,114.38433182927818,-88.69799498079678,106.38433182927818,-88.69799498079672
110.38433182927818,-89.93280558110095,114.38433182927818,-89.93280558110098,106.38433182927818,-89.93280558110092
110.38433182927818,-91.16761618061551,114.38398275009531,-91.22046040079779,106.38468090846105,-91.11477196043323
110.139613210703,-91.16761618061551,114.13647478425814,-91.32603828083626,106.14275163714787,-91.00919408039476
110.139613210703,-92.40242678091971,114.13091355264548,-92.66609623385251,106.14831286876053,-92.13875732798691
110.139613210703,-93.63723738122393,114.12526268812996,-93.97576100386526,106.15396373327604,-93.2987137585826
110.139613210703,-94.87204798073849,114.12526268812996,-95.21057160337979,106.15396373327604,-94.53352435809718
109.89489459204957,-94.87204798073849,113.87231153920888,-95.29649400610549,105.91747764489025,-94.44760195537148
109.89489459204957,-96.10685858104269,113.87231153921108,-96.53130460638907,105.91747764488805,-95.6824125556963
109.65017597347439,-96.10685858104269,113.6275929206359,-96.53130460638911,105.67275902631287,-95.68241255569626
109.65017597347439,-97.34166918055725,113.6157140166498,-97.86560431788675,105.68463793029898,-96.81773404322774
109.65017597347439,-98.57647978086146,113.58679495838965,-99.28572654159059,105.71355698855913,-97.86723302013233
109.40545735489921,-98.57647978086146,113.32566106710942,-99.37146585292393,105.485253642689,-97.78149370879899
109.40545735489921,-99.81129038116566,113.32193561812727,-100.62443121377837,105.48897909167115,-98.99814954855296
109.16073873632403,-99.81129038116566,113.0772169995521,-100.62443121377832,105.24426047309596,-98.998149548553
109.16073873632403,-101.04610098068022,113.07721699956198,-101.85924181324536,105.24426047308609,-100.23296014811508
108.67130149909542,-101.04610098068022,112.55156401201809,-102.01747260411125,104.79103898617275,-100.0747293572492
108.67130149909542,-101.97220893071098,112.5318515809618,-103.01918221852759,104.81075141722904,-100.92523564289436
108.42658288052024,-101.97220893071098,112.26617736149691,-103.09359834641523,104.58698839954357,-100.85081951500672
108.42658288052024,-103.20701953101518,112.24404526729845,-104.40158259989589,104.60912049374204,-102.01245646213447
108.18186426194507,-103.20701953101518,111.9760863302184,-104.47346293544652,104.38764219367174,-101.94057612658384
108.18186426194507,-104.44183013052974,111.99932664877636,-105.63639319924079,104.36440187511377,-103.24726706181869
107.69242702471645,-104.44183013052974,111.53202150574754,-105.56321954604768,103.85283254368537,-103.3204407150118
107.69242702471645,-105.67664073083394,111.50988941154773,-106.87120379954501,103.87496463788517,-104.48207766212286
107.2029897875661,-105.67664073083394,110.99721185583945,-106.9430841352652,103.40876771929274,-104.41019732640268
107.2029897875661,-106.91145133113815,110.9729326702217,-108.24843699355732,103.4330469049105,-105.57446566871899
106.95827116899092,-106.91145133113815,110.7029659618354,-108.31760242844007,103.21357637614643,-105.50530023383624
106.95827116899092,-107.8375592811689,110.70296596186658,-109.24371037838777,103.21357637611526,-106.43140818395001
106.4688339317623,-107.8375592811689,110.21352872463797,-109.24371037838777,102.72413913888664,-106.43140818395001
106.4688339317623,-109.07236988068345,110.21352872463794,-110.4785209779024,102.72413913888667,-107.6662187834645
105.97939669461195,-109.07236988068345,109.71147931615617,-110.51166113194833,102.24731407306773,-107.63307862941858
105.97939669461195,-110.30718048098767,109.66944719608806,-111.85104812316297,102.28934619313584,-108.76331283881237
105.48995945738334,-110.30718048098767,109.16662927235427,-111.88264837075297,101.8132896424124,-108.73171259122236
105.48995945738334,-111.54199108129187,109.18153152867626,-113.08221692267037,101.79838738609041,-110.00176523991337
105.00052222023298,-111.54199108129187,108.6920942915715,-113.08221692256109,101.30895014889447,-110.00176524002265
105.00052222023298,-112.46809903053297,108.69209429159959,-114.00832487173487,101.30895014886637,-110.92787318933107
104.51108498300437,-112.46809903053297,108.20265705432536,-114.00832487184417,100.81951291168338,-110.92787318922177
104.51108498300437,-113.70290963083717,108.20265705429728,-115.2431354722157,100.81951291171146,-112.16268378945864
104.02164774585401,-113.70290963083717,107.69831756084318,-115.27837752055994,100.34497793086484,-112.1274417411144
104.02164774585401,-114.93772023114138,107.68235852032922,-116.54992264574109,100.3609369713788,-113.32551781654168
103.5322105086254,-114.93772023114138,107.20888032363577,-116.51318812081466,99.85554069361503,-113.3622523414681
103.5322105086254,-116.17253083065594,107.223782579992,-117.71275667185783,99.84063843725879,-114.63230498945406
103.04277327147504,-116.17253083065594,106.73434534285039,-117.71275667183689,99.3512012000997,-114.632304989475
103.04277327147504,-117.09863878068668,106.7343453428504,-118.63886462186758,99.35120120009968,-115.55841293950579
102.55333603424643,-117.09863878068668,106.23000584927506,-118.67410667031737,98.8766662192178,-115.523170891056
102.55333603424643,-118.33344938099088,106.18394477863373,-120.01234191631839,98.92272728985913,-116.65455684566338
102.06389879709607,-118.33344938099088,105.66372151125974,-120.07737496042121,98.46407608293241,-116.58952380156056
102.06389879709607,-119.5682599812951,105.66372151129835,-121.31218556064569,98.4640760828938,-117.82433440194451
101.57446155994572,-119.5682599812951,105.19266756675286,-121.27371748364007,97.95625555313858,-117.86280247895013
101.57446155994572,-120.4943679305362,105.20987071669774,-122.1628403645319,97.9390524031937,-118.8258954965405
100.84030570414193,-120.4943679305362,104.45851171096825,-122.19982543284046,97.2220996973156,-118.78891042823194
100.84030570414193,-121.7291785308404,104.44012841834429,-123.47310411019085,97.24048298993957,-119.98525295148995
100.35086846691331,-121.7291785308404,103.9506911810571,-123.47310411031175,96.75104575276953,-119.98525295136905
100.35086846691331,-122.96398913114461,103.95069118100845,-124.70791471071638,96.75104575281817,-121.22006355157285
99.86143122976296,-122.96398913114461,103.47963723652467,-124.66944663358596,96.24322522300125,-121.25853162870327
99.86143122976296,-123.89009708117536,103.5252676700917,-125.49518353944458,96.19759478943422,-122.28501062290613
99.37199399253436,-123.89009708117536,103.06356606390969,-125.43032292235632,95.68042192115902,-122.34987123999439
99.37199399253436,-125.12490768068992,103.06356606390972,-126.66513352187083,95.680421921159,-123.584681839509
98.88255675538399,-125.12490768068992,102.57412882672251,-126.66513352195909,95.19098468404546,-123.58468183942074
98.88255675538399,-126.35971828099412,102.57412882668567,-127.89994412235163,95.19098468408231,-124.8194924396366
98.39311951823363,-126.35971828099412,102.0846915895353,-127.89994412235166,94.70154744693197,-124.81949243963658
98.39311951823363,-127.59452888129833,102.11166742890967,-129.06843574267285,94.6745716075576,-126.12062201992383
97.90368228100502,-127.59452888129833,101.64837707384955,-129.00067997860015,94.15898748816049,-126.18837778399651
97.90368228100502,-128.82933948081288,101.64837707388067,-130.2354905780318,94.15898748812937,-127.42318838359394
97.41424504385466,-128.82933948081288,101.15893983669913,-130.23549057811482,93.6695502510102,-127.42318838351092
97.41424504385466,-129.75544743084362,101.18418792651025,-131.0924330932628,93.64430216119908,-128.41846176842444
97.16952642520124,-129.75544743084362,100.96374849344899,-131.02189083535163,93.37530435695349,-128.4890040263356
97.16952642520124,-130.99025803114785,100.96374849344897,-132.25670143565588,93.3753043569535,-129.7238146266398
96.68008918805087,-130.99025803114785,100.47431125632421,-132.25670143557915,92.88586711977753,-129.72381462671655
96.68008918805087,-132.2250686306624,100.4975515748749,-133.41963169939663,92.86262680122684,-131.03050556192818
96.4353705694757,-132.2250686306624,100.28262645072576,-133.31988468105024,92.58811468822563,-131.13025258027457
96.4353705694757,-133.4598792309666,100.28976150631543,-134.52930454673563,92.58097963263596,-132.39045391519758
95.94593333224708,-133.4598792309666,99.80032426909311,-134.52930454671298,92.09154239540105,-132.39045391522023
95.94593333224708,-134.6946898312708,99.8194419946726,-135.69265307814635,92.07242466982156,-133.69672658439526
95.7012147136719,-134.6946898312708,99.59268100125114,-135.62015735238342,91.80974842609267,-133.7692223101582
95.7012147136719,-135.92950043078537,99.5926810012456,-136.85496795192128,91.80974842609821,-135.00403290964945
95.45649609509672,-135.92950043078537,99.34796238266486,-136.85496795194464,91.56502980752859,-135.0040329096261
95.45649609509672,-137.16431103108957,99.36470590782287,-138.01630637128284,91.54828628237058,-136.3123156908963
95.21177747652155,-137.16431103108957,99.13546512532355,-137.9419196952894,91.28808982771955,-136.38670236688972
95.21177747652155,-138.39912163060413,99.13546512532355,-139.17673029480397,91.28808982771955,-137.62151296640428
94.96705885786811,-138.39912163060413,98.8907465066701,-139.17673029480403,91.04337120906612,-137.62151296640423
94.96705885786811,-139.63393223090836,98.91548846467225,-140.2741694057994,91.01862925106397,-138.99369505601732
94.72234023929293,-139.63393223090836,98.6707698460971,-140.27416940579923,90.77391063248876,-138.9936950560175
94.72234023929293,-140.86874283121256,98.67076984609122,-141.5089800061397,90.77391063249465,-140.22850565628542
94.47762162071776,-140.86874283121256,98.42605122751243,-141.508980006162,90.52919201392308,-140.2285056562631
94.47762162071776,-142.10355343072712,98.42605122751831,-142.7437906056403,90.5291920139172,-141.46331625581394
94.47762162071776,-143.33836403103132,98.44315966389681,-143.86229916833332,90.5120835775387,-142.8144288937293
94.23290300214258,-143.33836403103132,98.19844104532163,-143.86229916833332,90.26736495896353,-142.8144288937293
94.23290300214258,-144.57317463054588,98.198441045318,-145.09710976787534,90.26736495896715,-144.04923949321642
93.98818438348916,-144.57317463054588,97.96471489389656,-145.00584667701875,90.01165387308176,-144.140502584073
93.98818438348916,-145.80798523085008,97.96377538813455,-146.2492064494951,90.01259337884376,-145.36676401220507
93.98818438348916,-147.0427958311543,97.9507034954309,-147.58909454751412,90.02566527154741,-146.4964971147945
93.74346576491396,-147.0427958311543,97.71905676956183,-147.48401704977704,89.7678747602661,-146.60157461253158
93.74346576491396,-148.27760643066887,97.7190567695643,-148.71882764926934,89.76787476026362,-147.8363852120684
93.74346576491396,-149.2037143806996,97.71805988663104,-149.65382721945463,89.76887164319689,-148.7536015419446
93.49874714633879,-149.2037143806996,97.48211821512763,-149.56806987789435,89.51537607754994,-148.83935888350487
93.49874714633879,-150.4385249810038,97.4722822551098,-150.8978927414791,89.52521203756777,-149.97915722052852
93.49874714633879,-151.673335581308,97.47115585860664,-152.1423441342135,89.52633843407094,-151.20432702840253
93.25402852776361,-151.673335581308,97.23605180994097,-152.0521370863175,89.27200524558624,-151.29453407629853
93.25402852776361,-152.5994435305491,97.22643724003741,-153.06845208340417,89.2816198154898,-152.13043497769405
93.25402852776361,-153.8342541308533,97.22643724003741,-154.3032626837083,89.2816198154898,-153.3652455779983
93.00930990911019,-153.8342541308533,96.99133319128755,-154.2130556358627,89.02728662693282,-153.45545262584392
93.00930990911019,-154.76036208088405,96.98051902264201,-155.2394217604666,89.03810079557836,-154.2813024013015
93.00930990911019,-155.99517268118828,96.97923976360937,-156.4847203809644,89.039380054611,-155.50562498141215
92.764591290535,-155.99517268118828,96.73452114503756,-156.48472038093695,88.79466143603243,-155.5056249814396
92.764591290535,-156.92128063121902,96.71758168251442,-157.5327272445209,88.81160089855557,-156.30983401791713
92.764591290535,-158.15609123073358,96.71524568269388,-158.78245364476854,88.81393689837611,-157.52972881669862
92.51987267195982,-158.15609123073358,96.47052706412259,-158.78245364474404,88.56921827979704,-157.52972881672312
92.51987267195982,-159.08219918076432,96.44356032076182,-159.85980784496414,88.59618502315782,-158.3045905165645
92.27515405338464,-159.08219918076432,96.19455151593806,-159.88115070027587,88.35575659083122,-158.28324766125277
92.27515405338464,-160.00830713079506,96.19455151593806,-160.8072586503066,88.35575659083122,-159.2093556112835
92.03043543480946,-160.00830713079506,95.90573351281598,-160.9992989605288,88.15513735680294,-159.01731530106133
92.03043543480946,-160.9344150808258,95.89769769390514,-161.95631655326537,88.16317317571378,-159.91251360838623
91.78571681615604,-160.9344150808258,95.65297907525175,-161.95631655326528,87.91845455706033,-159.91251360838632
91.78571681615604,-161.86052303085654,95.62674568644054,-162.97698942875704,87.94468794587154,-160.74405663295605
91.54099819758085,-161.86052303085654,95.35389897173239,-163.06956715183583,87.7280974234293,-160.65147890987726
91.54099819758085,-162.78663098088728,95.35389897173238,-163.99567510186662,87.72809742342932,-161.57758685990794
91.29627957900567,-162.78663098088728,95.1091803531572,-163.99567510186662,87.48337880485414,-161.57758685990794
91.29627957900567,-163.71273893091802,95.0792963941452,-165.01227106840886,87.51326276386614,-162.41320679342718
90.80684234177707,-163.71273893091802,94.5583607333952,-165.1005824946351,87.05532395015894,-162.32489536720095
90.80684234177707,-164.63884688094876,94.52539025250012,-166.1127537422047,87.08829443105402,-163.16494001969284
90.56212372320188,-164.63884688094876,94.2269284660772,-166.2417212355376,86.89731898032656,-163.03597252635993
90.56212372320188,-165.56495483097953,94.16638340563154,-167.29969173945068,86.95786404077222,-163.83021792250838
90.07268648605152,-165.56495483097953,93.6365852923123,-167.3811666299537,86.50878767979074,-163.74874303200536
90.07268648605152,-166.49106278101027,93.6769461684939,-168.225799689455,86.46842680360915,-164.75632587256555
89.58324924882291,-166.49106278101027,93.20366817293566,-168.191817558727,85.96283032471015,-164.79030800329355
89.58324924882291,-167.10846808076755,93.13454804935083,-168.94919533632958,86.03195044829499,-165.26774082520552
89.09381201167255,-167.10846808076755,92.6004291495338,-169.03295145259955,85.58719487381131,-165.18398470893555
89.09381201167255,-168.0345760307983,92.60042914953382,-169.95905940263023,85.58719487381128,-166.11009265896635
88.84909339309738,-168.0345760307983,92.32305497403189,-170.0174000104271,85.37513181216286,-166.05175205116947
88.84909339309738,-168.65198133055557,92.23715233756847,-170.77825896736348,85.46103444862628,-166.52570369374766
88.35965615586876,-168.65198133055557,91.69715689203174,-170.8567690382752,85.02215541970578,-166.44719362283595
88.35965615586876,-169.5780892805863,91.69715689203176,-171.78287698830593,85.02215541970577,-167.3733015728667
87.87021891871841,-169.5780892805863,91.1635664935365,-171.84830111022683,84.57687134390031,-167.3078774509458
87.87021891871841,-170.19549458113323,91.0599328165019,-172.60914850211836,84.68050502093492,-167.7818406601481
87.13606306291462,-170.19549458113323,90.27061982436138,-172.68035954914828,84.00150630146786,-167.7106296131182
87.13606306291462,-170.8128998808905,90.27061982451954,-173.29776484870604,84.00150630130969,-168.328034913075
86.64662582576426,-170.8128998808905,89.7238222474133,-173.36845504221856,83.56942940411523,-168.25734471956247
86.64662582576426,-171.4303051806478,89.60262925843446,-174.12512311624974,83.69062239309406,-168.73548724504585
86.15718858853565,-171.4303051806478,89.05533476692356,-174.18725072394304,83.25904241014773,-168.67335963735255
86.15718858853565,-172.0477104811947,89.05533476674754,-174.804656024675,83.25904241032376,-169.2907649377144
85.66775135138529,-172.0477104811947,88.56589752977334,-174.80465602448982,82.76960517299725,-169.2907649378996
85.66775135138529,-172.665115780952,88.56589752994937,-175.42206132406204,82.76960517282122,-169.90817023784194
84.9335954955815,-172.665115780952,87.83174167414555,-175.4220613240621,82.03544931701745,-169.9081702378419
84.9335954955815,-173.28252108070927,87.77489893779895,-176.09801300029335,82.09229205336405,-170.4670291611252
84.19943963977771,-173.28252108070927,86.91058866962284,-176.22355337192434,81.48829060993258,-170.3414887894942
84.19943963977771,-173.89992638125622,86.77395410416534,-176.9612782513716,81.62492517539008,-170.83857451114085
83.71000240262735,-173.89992638125622,86.22944923107278,-177.00675558136302,81.19055557418193,-170.79309718114942
83.71000240262735,-174.5173316810135,86.22944923109023,-177.62416088110615,81.19055557416448,-171.41050248092085
82.97584654682356,-174.5173316810135,85.40801142934598,-177.69295350740038,80.54368166430115,-171.34170985462663
82.97584654682356,-174.82603433128696,85.31484749276275,-178.0708878834362,80.63684560088437,-171.58118077913772
82.24169069101978,-174.82603433128696,84.48136209350794,-178.14022684363093,80.00201928853163,-171.511841818943
