GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
Fri Jun 24 20:25:21 GMT+02:00 2022,24-Jun-2022 20:25:22.563,-5.803139045901065,37.184733513004495,21.924026489257812,3.0,83.71826811414212,3.18770432472229,-0.89725101,6.24674988,8.31117439,0.04249299,
Fri Jun 24 20:25:22 GMT+02:00 2022,24-Jun-2022 20:25:23.563,-5.8031221325077205,37.18493316973857,22.392797470092773,3.0,83.8802695684135,4.3324294090271,-0.6988579,6.44893551,7.32364273,0.02155037,
Fri Jun 24 20:25:23 GMT+02:00 2022,24-Jun-2022 20:25:24.563,-5.803100935111118,37.18513635047453,22.91866683959961,3.0,84.13754787202924,5.547155857086182,-0.58188677,6.43412971,7.17250156,0.00070648,
Fri Jun 24 20:25:24 GMT+02:00 2022,24-Jun-2022 20:25:25.563,-5.80307252106597,37.185343410424586,23.480985641479492,3.0,84.30701307952404,6.88762903213501,-0.19621919,6.4940424,7.023036,-0.00573534,
Fri Jun 24 20:25:25 GMT+02:00 2022,24-Jun-2022 20:25:26.563,-5.8030361553110845,37.18555445114211,23.893754959106445,3.0,84.3982868110761,8.701787948608398,-2.20625687,5.57718754,7.64066362,0.00916433,
Fri Jun 24 20:25:26 GMT+02:00 2022,24-Jun-2022 20:25:27.564,-5.802989963813944,37.18576899763104,24.37030029296875,3.0,84.46304024290293,10.337060928344727,-1.38758349,5.86362982,6.10146046,-0.10686386,
Fri Jun 24 20:25:27 GMT+02:00 2022,24-Jun-2022 20:25:28.563,-5.80293492401829,37.185983379264805,23.991899490356445,3.0,84.6915578879416,12.319948196411133,-0.53344727,5.92294884,8.26721668,0.05711883,
Fri Jun 24 20:25:28 GMT+02:00 2022,24-Jun-2022 20:25:29.564,-5.802876799339009,37.18619744207227,24.269582748413086,3.0,84.8195631261915,12.184901237487793,-0.36451241,6.2563076,8.00272465,0.05514055,
Fri Jun 24 20:25:29 GMT+02:00 2022,24-Jun-2022 20:25:30.564,-5.802811097467048,37.18641453583678,24.563312530517578,3.0,85.14721448533237,13.787599563598633,-1.8817755,5.70041227,5.90159225,-0.12288487,
Fri Jun 24 20:25:30 GMT+02:00 2022,24-Jun-2022 20:25:31.564,-5.802740514334849,37.186629220510895,24.510799407958984,3.0,85.4188670096919,15.31710147857666,-0.26132232,5.77479553,7.55128336,-0.04880655,
Fri Jun 24 20:25:31 GMT+02:00 2022,24-Jun-2022 20:25:32.564,-5.802665437594034,37.186841769303435,24.096338272094727,3.2310969829559326,85.80309278238565,16.481679916381836,-0.83620846,6.40274668,7.44013548,0.00555064,
Fri Jun 24 20:25:32 GMT+02:00 2022,24-Jun-2022 20:25:33.564,-5.802582829951369,37.187047869368904,24.033935546875,3.468010902404785,86.15427178982645,18.201120376586914,0.17093644,6.64975166,7.56870365,0.02770786,
Fri Jun 24 20:25:33 GMT+02:00 2022,24-Jun-2022 20:25:34.564,-5.802494798448656,37.18725407039461,24.303293228149414,3.5307161808013916,86.32881676778197,19.406885147094727,0.17783172,6.17942476,6.87347555,-0.03864092,
Fri Jun 24 20:25:34 GMT+02:00 2022,24-Jun-2022 20:25:35.563,-5.802398319312407,37.187460035442726,24.5391788482666,3.352053165435791,86.45769301895052,21.13267707824707,0.05408981,6.42059755,9.35567856,0.17568272,
Fri Jun 24 20:25:35 GMT+02:00 2022,24-Jun-2022 20:25:36.564,-5.802292450436448,37.18766676458345,24.96515464782715,3.2190585136413574,86.65023074671626,22.576892852783203,-0.08492713,6.13710499,6.76908827,-0.04956412,
Fri Jun 24 20:25:36 GMT+02:00 2022,24-Jun-2022 20:25:37.563,-5.802177945856341,37.187875041178536,25.304950714111328,3.32767391204834,86.83918442390859,24.29943084716797,-0.56599885,5.7835393,7.99364567,0.02641231,
Fri Jun 24 20:25:37 GMT+02:00 2022,24-Jun-2022 20:25:38.564,-5.8020558629540835,37.1880821468215,25.385038375854492,3.2082958221435547,87.09782128874213,25.065038681030273,-0.29417077,6.06322956,6.7753129,-0.05368799,
Fri Jun 24 20:25:38 GMT+02:00 2022,24-Jun-2022 20:25:39.563,-5.801931358223327,37.18828775223315,25.350631713867188,3.080587148666382,87.39945385232568,25.604084014892578,-0.26018268,5.93067741,7.74217796,0.01350796,
Fri Jun 24 20:25:39 GMT+02:00 2022,24-Jun-2022 20:25:40.563,-5.801804470454433,37.18849228010131,25.31892967224121,3.0332555770874023,87.78990745358169,26.35321807861328,-0.24745511,5.83008194,6.88750553,-0.01534972,
Fri Jun 24 20:25:40 GMT+02:00 2022,24-Jun-2022 20:25:41.563,-5.801675993630625,37.18869409420259,25.03195571899414,3.0,88.04502494912595,26.85294532775879,0.24458206,5.96546984,7.35592604,-0.00489886,
Fri Jun 24 20:25:41 GMT+02:00 2022,24-Jun-2022 20:25:42.563,-5.801549614624635,37.18889311043961,24.698814392089844,3.0,88.26998156215996,26.093048095703125,-0.29369193,5.79862261,6.39632988,-0.10042119,
Fri Jun 24 20:25:42 GMT+02:00 2022,24-Jun-2022 20:25:43.564,-5.801426475155111,37.189090440667634,24.37567710876465,3.0,88.51415139250457,26.466217041015625,-0.76369286,5.61382866,8.83280373,0.08868915,
Fri Jun 24 20:25:43 GMT+02:00 2022,24-Jun-2022 20:25:44.564,-5.801300359114174,37.1892858410733,24.390676498413086,3.0,88.71659284550697,27.423852920532227,-0.78871709,5.58808613,7.79640198,0.00009948,
Fri Jun 24 20:25:44 GMT+02:00 2022,24-Jun-2022 20:25:45.563,-5.801175083907599,37.18948091571334,24.295969009399414,3.0,88.92028095386922,26.361482620239258,-0.2650573,5.86208773,8.3786335,0.03105725,
Fri Jun 24 20:25:45 GMT+02:00 2022,24-Jun-2022 20:25:46.563,-5.801053501323322,37.18967617436549,24.216142654418945,3.0,89.13596712239087,26.158592224121094,0.65627944,5.73641157,7.13753653,-0.04516941,
Fri Jun 24 20:25:46 GMT+02:00 2022,24-Jun-2022 20:25:47.563,-5.80093252890279,37.18986960875129,24.155292510986328,3.0,89.12767867743969,26.35118293762207,-0.1654968,5.73307848,7.15164328,-0.04650265,
Fri Jun 24 20:25:47 GMT+02:00 2022,24-Jun-2022 20:25:48.564,-5.800810173558857,37.190064510977486,24.301748275756836,3.0,89.3190390439704,26.7044734954834,0.28544629,6.358109,7.91352654,0.05420285,
Fri Jun 24 20:25:48 GMT+02:00 2022,24-Jun-2022 20:25:49.563,-5.800687171533841,37.19026045268803,24.310155868530273,3.0,89.54040423966944,26.497737884521484,-0.5090552,6.7711277,6.43909025,-0.02709168,
Fri Jun 24 20:25:49 GMT+02:00 2022,24-Jun-2022 20:25:50.563,-5.800565792789728,37.19045617546896,24.090139389038086,3.0,89.78972470015287,26.386749267578125,-0.23898922,6.05459118,7.97385073,0.03988308,
Fri Jun 24 20:25:50 GMT+02:00 2022,24-Jun-2022 20:25:51.564,-5.800443742661044,37.19065123778953,24.28728485107422,3.0,90.10129543580115,26.808090209960938,0.33970851,6.89671803,7.55805397,0.0466274,
Fri Jun 24 20:25:51 GMT+02:00 2022,24-Jun-2022 20:25:52.564,-5.800321599823732,37.19084643540002,24.172473907470703,3.0,90.5450790040195,26.385406494140625,-0.41143879,6.3258543,7.29197216,-0.03181131,
Fri Jun 24 20:25:52 GMT+02:00 2022,24-Jun-2022 20:25:53.563,-5.800201326704239,37.191041161742135,24.0631160736084,3.0,91.03509965818375,26.257627487182617,0.08250419,6.58742571,8.68664265,0.09611867,
Fri Jun 24 20:25:53 GMT+02:00 2022,24-Jun-2022 20:25:54.563,-5.800082778476038,37.191235448319865,23.899131774902344,3.0,91.47175282612443,25.998403549194336,-0.33104149,6.51244879,7.06162119,0.04707147,
Fri Jun 24 20:25:54 GMT+02:00 2022,24-Jun-2022 20:25:55.563,-5.7999634845361285,37.19142854610201,23.937498092651367,3.0,91.97410381771624,26.733009338378906,-0.14037684,6.39375401,7.24800491,0.00433064,
Fri Jun 24 20:25:55 GMT+02:00 2022,24-Jun-2022 20:25:56.563,-5.799843376309603,37.191620835637565,23.959640502929688,3.0,92.49476378411055,26.293588638305664,0.11616667,6.0558362,7.28522062,-0.01522708,
Fri Jun 24 20:25:56 GMT+02:00 2022,24-Jun-2022 20:25:57.563,-5.799724355848252,37.19181596222612,24.156829833984375,3.0,92.94150738883764,25.969022750854492,0.40217802,5.89391184,7.67808056,0.00654012,
Fri Jun 24 20:25:57 GMT+02:00 2022,24-Jun-2022 20:25:58.563,-5.799603572410921,37.192013233102,24.487369537353516,3.0,93.37789623159915,26.20732879638672,0.13984053,5.64208937,7.66211557,-0.02660936,
Fri Jun 24 20:25:58 GMT+02:00 2022,24-Jun-2022 20:25:59.563,-5.799480928865669,37.19221107869689,24.4742374420166,3.0,93.89665436465293,26.609500885009766,-0.08299261,6.24194241,8.97847652,0.13371402,
Fri Jun 24 20:25:59 GMT+02:00 2022,24-Jun-2022 20:26:00.563,-5.799358592198948,37.1924075245787,24.29039192199707,3.0,94.3337326887995,26.31619644165039,-0.00640688,6.27371836,6.81759453,-0.03321103,
Fri Jun 24 20:26:00 GMT+02:00 2022,24-Jun-2022 20:26:01.563,-5.79923649041718,37.192603704770086,24.370582580566406,3.0,94.84393589477986,26.649559020996094,1.88090408,6.15497541,10.11957264,0.18456349,
Fri Jun 24 20:26:01 GMT+02:00 2022,24-Jun-2022 20:26:02.564,-5.799116411072813,37.19279798501559,23.95279312133789,3.0,95.38116646092385,26.182376861572266,0.70856881,5.9128933,7.23109245,-0.02609068,
Fri Jun 24 20:26:02 GMT+02:00 2022,24-Jun-2022 20:26:03.563,-5.798999314310138,37.19298919777158,23.53510856628418,3.0,95.93120274227113,26.387353897094727,-0.96287131,5.33584213,7.2585783,-0.07373315,
Fri Jun 24 20:26:03 GMT+02:00 2022,24-Jun-2022 20:26:04.563,-5.798884524294932,37.19317525767153,22.81195640563965,3.0,96.4563008658588,26.75743293762207,3.81905818,7.06478167,4.74582481,-0.04309247,
Fri Jun 24 20:26:04 GMT+02:00 2022,24-Jun-2022 20:26:05.563,-5.7987742581903605,37.193357447825285,22.322681427001953,3.0,96.88949975930154,26.150283813476562,1.08353901,6.15214062,7.49198389,-0.00136425,
Fri Jun 24 20:26:05 GMT+02:00 2022,24-Jun-2022 20:26:06.563,-5.798665502342543,37.19353600857732,21.769412994384766,3.0,97.1199001679197,26.30984115600586,1.7787962,4.76881886,7.78384686,0.04537582,
Fri Jun 24 20:26:06 GMT+02:00 2022,24-Jun-2022 20:26:07.564,-5.798557633719863,37.19371116044305,21.625839233398438,3.0,97.46585449576378,26.707767486572266,1.87138462,7.00386381,5.07759428,-0.07876921,
Fri Jun 24 20:26:07 GMT+02:00 2022,24-Jun-2022 20:26:08.564,-5.798448461628558,37.193884888658054,21.55470848083496,3.0,97.8315925495699,26.72498893737793,1.763569,5.57096243,6.55481672,-0.09777094,
Fri Jun 24 20:26:08 GMT+02:00 2022,24-Jun-2022 20:26:09.563,-5.79834040590006,37.19405695678536,21.320125579833984,3.0,98.15032359585166,26.72677230834961,0.58240396,5.07952881,7.26600933,-0.06537384,
Fri Jun 24 20:26:09 GMT+02:00 2022,24-Jun-2022 20:26:10.563,-5.798233195097768,37.19422694608375,21.06076431274414,3.0,98.40572995040566,26.426654815673828,0.95081407,5.03426838,8.4736166,0.00287825,
Fri Jun 24 20:26:10 GMT+02:00 2022,24-Jun-2022 20:26:11.563,-5.798127366025153,37.194393356611926,20.58954620361328,3.0,98.83003328274935,26.95307731628418,0.95501828,5.15811634,7.73897934,-0.03028654,
Fri Jun 24 20:26:11 GMT+02:00 2022,24-Jun-2022 20:26:12.563,-5.798022833080815,37.1945558389056,20.15048599243164,3.0,99.13269397709519,26.912981033325195,2.94947457,3.40626907,8.8219347,0.02122013,
Fri Jun 24 20:26:12 GMT+02:00 2022,24-Jun-2022 20:26:13.563,-5.797922259166508,37.19471598913206,20.00731086730957,3.0,99.4722841558978,26.527080535888672,1.3815788,3.00389934,9.34373665,0.02892041,
Fri Jun 24 20:26:13 GMT+02:00 2022,24-Jun-2022 20:26:14.565,-5.797825346873564,37.19487465147725,19.681297302246094,3.0,99.73727457877249,26.259963989257812,2.14038777,3.28614712,10.43686104,0.02761571,
Fri Jun 24 20:26:14 GMT+02:00 2022,24-Jun-2022 20:26:15.564,-5.797728600469944,37.19503282000693,19.63667869567871,3.0,99.88835758715868,26.369531631469727,0.68311363,2.87517762,9.8514595,0.03855173,
Fri Jun 24 20:26:15 GMT+02:00 2022,24-Jun-2022 20:26:16.564,-5.797632988307664,37.19519024535064,19.451343536376953,3.0,100.09289666544646,25.839935302734375,0.65988028,2.1141758,9.16864395,-0.01222935,
Fri Jun 24 20:26:16 GMT+02:00 2022,24-Jun-2022 20:26:17.563,-5.797538114038367,37.195346117967276,19.18648910522461,3.0,100.29166553542018,26.2309627532959,0.4066408,3.42658162,9.51399231,0.02433426,
Fri Jun 24 20:26:17 GMT+02:00 2022,24-Jun-2022 20:26:18.563,-5.797449433718753,37.19549827112995,18.545652389526367,3.1180155277252197,100.44298612792045,25.15865707397461,0.0125935,3.29353094,9.0481863,0.05006466,
Fri Jun 24 20:26:18 GMT+02:00 2022,24-Jun-2022 20:26:19.563,-5.797363551076976,37.19564478962218,17.969602584838867,3.223102331161499,100.75872411299497,25.042646408081055,0.57225251,5.30227566,8.45240307,-0.0049108,
Fri Jun 24 20:26:19 GMT+02:00 2022,24-Jun-2022 20:26:20.563,-5.7972831831691165,37.19578899486003,17.830232620239258,3.365027666091919,100.85208603646606,24.317943572998047,0.59167427,3.48451138,9.62387657,0.06409281,
Fri Jun 24 20:26:20 GMT+02:00 2022,24-Jun-2022 20:26:21.564,-5.797207376794635,37.195932609560174,17.396442413330078,3.692798137664795,101.04869128298014,23.108238220214844,-0.61779982,3.49696136,9.18659019,0.02298099,
Fri Jun 24 20:26:21 GMT+02:00 2022,24-Jun-2022 20:26:22.564,-5.797136958800607,37.19607343857948,16.971847534179688,3.536045551300049,101.25557527784258,20.885637283325195,0.07916189,3.49077487,9.4639349,0.02209237,
Fri Jun 24 20:26:22 GMT+02:00 2022,24-Jun-2022 20:26:23.564,-5.797074643014169,37.196212696535646,16.4615478515625,3.4532008171081543,101.47342165652663,19.243947982788086,0.5374887,3.46895885,8.85235977,0.00573061,
Fri Jun 24 20:26:23 GMT+02:00 2022,24-Jun-2022 20:26:24.564,-5.797019223906734,37.1963513939277,16.025733947753906,3.324601411819458,101.58579796832055,16.27164077758789,0.71563649,3.30395055,9.20333004,0.01844597,
Fri Jun 24 20:26:24 GMT+02:00 2022,24-Jun-2022 20:26:25.564,-5.796970207045412,37.196490123051454,15.885119438171387,3.187633991241455,101.62684152368456,14.946281433105469,0.05602432,3.93867254,8.90757942,0.01183116,
Fri Jun 24 20:26:25 GMT+02:00 2022,24-Jun-2022 20:26:26.564,-5.79692701764676,37.19662808990987,15.66057014465332,3.1968023777008057,101.71164625976235,12.942488670349121,-0.82514727,3.36476326,10.3806839,0.13454956,
Fri Jun 24 20:26:26 GMT+02:00 2022,24-Jun-2022 20:26:27.564,-5.796886917538629,37.19676575662977,15.534221649169922,3.2577059268951416,101.55823334306479,12.063132286071777,0.07895119,3.83854699,9.55908012,0.06908101,
Fri Jun 24 20:26:27 GMT+02:00 2022,24-Jun-2022 20:26:28.563,-5.796851968907716,37.196902647815115,15.339165687561035,3.2795374393463135,101.24734460469335,9.646673202514648,0.97357821,3.38067007,9.59907341,0.01460811,
Fri Jun 24 20:26:28 GMT+02:00 2022,24-Jun-2022 20:26:29.563,-5.7968251861076086,37.19703630667989,14.676968574523926,3.3997557163238525,101.33319133054465,8.413273811340332,0.43136811,3.87296605,8.79650784,0.02256328,
Fri Jun 24 20:26:29 GMT+02:00 2022,24-Jun-2022 20:26:30.564,-5.796804425816802,37.197161746474066,14.019331932067871,3.563777208328247,101.5927092563361,6.455013275146484,0.68819892,2.59924126,10.48245716,0.13714387,
Fri Jun 24 20:26:30 GMT+02:00 2022,24-Jun-2022 20:26:31.563,-5.7967907989593295,37.19728203293596,12.80449104309082,3.570312261581421,101.86404829006642,5.377447605133057,2.11631155,2.50499582,9.9845686,0.09028441,
Fri Jun 24 20:26:31 GMT+02:00 2022,24-Jun-2022 20:26:32.563,-5.796781313072826,37.19739107142527,11.439868927001953,3.5607388019561768,102.07640274707228,4.304275035858154,-0.01722868,3.40387487,9.4913435,0.04685587,
Fri Jun 24 20:26:32 GMT+02:00 2022,24-Jun-2022 20:26:33.563,-5.7967733970861826,37.19748761428807,9.93198299407959,3.4978933334350586,102.15120789036155,3.902031183242798,1.70713282,3.57782793,9.32602787,0.05198723,
Fri Jun 24 20:26:33 GMT+02:00 2022,24-Jun-2022 20:26:34.563,-5.796761659140509,37.19757139551884,9.018543243408203,3.436189889907837,102.02184373419732,8.590245246887207,2.1858201,5.29972792,8.34841919,0.02359189,
Fri Jun 24 20:26:34 GMT+02:00 2022,24-Jun-2022 20:26:35.563,-5.796737587076255,37.19765157634311,9.796589851379395,3.360747814178467,101.84566185530275,15.772554397583008,0.98804873,8.43139172,7.85411167,0.19790977,
Fri Jun 24 20:26:35 GMT+02:00 2022,24-Jun-2022 20:26:36.563,-5.796692125795647,37.19773981255113,11.363302230834961,3.4549241065979004,101.58567954413593,23.659658432006836,0.76458347,5.41046476,7.56299591,0.01114714,
Fri Jun 24 20:26:36 GMT+02:00 2022,24-Jun-2022 20:26:37.563,-5.796628011195303,37.19783779498951,12.786810874938965,3.5186970233917236,101.46562900114805,28.03087043762207,-0.74173325,5.112885,8.005023,0.04501224,
Fri Jun 24 20:26:37 GMT+02:00 2022,24-Jun-2022 20:26:38.564,-5.796568322193394,37.197940113012216,12.812009811401367,3.3124783039093018,101.34132501017302,21.853195190429688,-0.68191648,6.93663406,7.60236645,0.05534381,
Fri Jun 24 20:26:38 GMT+02:00 2022,24-Jun-2022 20:26:39.564,-5.796532154804856,37.19804635129147,11.882878303527832,3.419395685195923,101.40628627780825,7.188013553619385,-0.25467601,6.82156897,7.47804976,0.05113155,
Fri Jun 24 20:26:39 GMT+02:00 2022,24-Jun-2022 20:26:40.563,-5.796530762839803,37.198153400017425,11.895146369934082,3.5740621089935303,101.51531896647066,353.74237060546875,-0.9428845,8.65975094,7.51490116,0.06148764,
Fri Jun 24 20:26:40 GMT+02:00 2022,24-Jun-2022 20:26:41.564,-5.7965765820398065,37.19825876079296,12.384157180786133,3.7886643409729004,101.7090108897537,332.4012451171875,-0.77019554,8.4303093,6.41033173,0.11316918,
Fri Jun 24 20:26:41 GMT+02:00 2022,24-Jun-2022 20:26:42.564,-5.796673463213671,37.19835032874956,14.078084945678711,4.142587661743164,101.63562084827572,309.5354309082031,-0.35443762,8.4617691,5.49747992,0.04825598,
Fri Jun 24 20:26:42 GMT+02:00 2022,24-Jun-2022 20:26:43.564,-5.796818630626919,37.198415625214054,15.298727989196777,4.132704257965088,101.63696192018688,291.0218200683594,-2.66432524,8.17238712,7.54673433,0.18500608,
Fri Jun 24 20:26:43 GMT+02:00 2022,24-Jun-2022 20:26:44.564,-5.796989996416236,37.19844319191592,16.00054931640625,4.388276100158691,101.61318515054882,274.57855224609375,-1.42869675,5.8813467,8.65965557,0.09597105,
Fri Jun 24 20:26:44 GMT+02:00 2022,24-Jun-2022 20:26:45.564,-5.797172196959929,37.19842728547149,15.729594230651855,4.43052864074707,101.51132270600647,256.2752685546875,-0.15065274,4.62357712,9.87772942,0.13085753,
Fri Jun 24 20:26:45 GMT+02:00 2022,24-Jun-2022 20:26:46.564,-5.797312167179678,37.19836860886149,13.120711326599121,4.628239631652832,101.73338884394616,239.40084838867188,-0.78087366,4.83235168,8.82947063,0.04811209,
Fri Jun 24 20:26:46 GMT+02:00 2022,24-Jun-2022 20:26:47.564,-5.797412529257333,37.198298134503716,11.206487655639648,4.86365270614624,101.75018146913499,236.97219848632812,0.6389358,4.33270073,9.09572601,0.10476335,
Fri Jun 24 20:26:47 GMT+02:00 2022,24-Jun-2022 20:26:48.563,-5.797493091937455,37.19825434326486,9.140361785888672,4.798396110534668,101.66767794266343,248.53451538085938,0.1369196,4.70483637,7.93159771,-0.08185098,
Fri Jun 24 20:26:48 GMT+02:00 2022,24-Jun-2022 20:26:49.563,-5.797567931970652,37.19823641492863,7.757935523986816,4.89599609375,101.5063222143799,267.55755615234375,0.16089994,5.3415885,7.22618914,-0.05817316,
Fri Jun 24 20:26:49 GMT+02:00 2022,24-Jun-2022 20:26:50.563,-5.797639376185178,37.198248795230505,7.52704381942749,4.689043998718262,101.31337179988623,291.12335205078125,0.74324638,5.29264164,7.42022467,-0.04882604,
Fri Jun 24 20:26:50 GMT+02:00 2022,24-Jun-2022 20:26:51.563,-5.797703398156706,37.198291675543786,8.02469539642334,4.699999809265137,101.20590135082603,314.0721130371094,2.2562573,5.88199806,8.27805805,0.07941145,
Fri Jun 24 20:26:51 GMT+02:00 2022,24-Jun-2022 20:26:52.563,-5.797751192857374,37.19836008092908,8.794703483581543,4.699999809265137,100.95090099051595,335.3853454589844,1.2373426,6.23832226,7.8725276,0.05065054,
Fri Jun 24 20:26:52 GMT+02:00 2022,24-Jun-2022 20:26:53.563,-5.7977674291040255,37.198446049408396,9.904440879821777,4.699999809265137,100.71035295259207,355.446044921875,-1.28831995,5.13674068,6.20637417,-0.14932472,
Fri Jun 24 20:26:53 GMT+02:00 2022,24-Jun-2022 20:26:54.563,-5.797753114120976,37.19854345010272,10.475255966186523,4.699999809265137,100.676264654845,7.5346269607543945,-2.79048038,3.97380018,8.89511013,0.05204207,
Fri Jun 24 20:26:54 GMT+02:00 2022,24-Jun-2022 20:26:55.563,-5.797728350748374,37.19864399484736,10.884129524230957,4.879772186279297,100.61360884923488,11.443087577819824,-0.1826297,5.69211864,9.66114044,0.16219836,
Fri Jun 24 20:26:55 GMT+02:00 2022,24-Jun-2022 20:26:56.563,-5.797706302762799,37.19873818590054,10.433578491210938,4.434478759765625,100.51108979340643,8.879048347473145,-1.30541456,6.29427004,6.56232452,-0.04458946,
Fri Jun 24 20:26:56 GMT+02:00 2022,24-Jun-2022 20:26:57.564,-5.797688741789509,37.19883326851271,11.050869941711426,4.221388339996338,100.21016573905945,6.798774242401123,0.82963878,6.01250124,6.57398939,-0.06893164,
Fri Jun 24 20:26:57 GMT+02:00 2022,24-Jun-2022 20:26:58.564,-5.79767830335158,37.19893522790139,11.677458763122559,3.909353017807007,99.76480202656239,3.9775943756103516,-2.10259748,4.3720808,8.72558212,0.0244769,
Fri Jun 24 20:26:58 GMT+02:00 2022,24-Jun-2022 20:26:59.564,-5.797673529045757,37.199039346548204,11.651856422424316,3.669013500213623,99.45634650811553,1.7279417514801025,-2.52142,4.43398476,8.16181469,-0.00095856,
Fri Jun 24 20:26:59 GMT+02:00 2022,24-Jun-2022 20:27:00.564,-5.797677137856035,37.19914130502392,11.2972993850708,3.745208740234375,99.41064156219363,359.3655700683594,-1.85815907,5.54059458,8.5160799,0.0718376,
Fri Jun 24 20:27:00 GMT+02:00 2022,24-Jun-2022 20:27:01.564,-5.797681795581833,37.199242729395664,11.202794075012207,3.8036842346191406,99.32037739828229,355.5710754394531,-1.05517256,5.18612862,9.07411003,0.1065642,
Fri Jun 24 20:27:01 GMT+02:00 2022,24-Jun-2022 20:27:02.564,-5.79769461234853,37.199345935178684,11.367161750793457,3.784705400466919,99.11432251799852,352.91412353515625,-1.78686941,4.14896011,9.63644123,0.00883249,
Fri Jun 24 20:27:02 GMT+02:00 2022,24-Jun-2022 20:27:03.564,-5.797713430567704,37.199446547706145,11.25366497039795,3.6780037879943848,98.78502933774143,348.7325134277344,-1.65202796,5.37404442,7.2267828,-0.04357287,
Fri Jun 24 20:27:03 GMT+02:00 2022,24-Jun-2022 20:27:04.564,-5.797742912337187,37.19954420248147,11.032814979553223,3.635267734527588,98.69667466264218,344.34967041015625,-0.62361294,5.7155242,8.75063515,0.08632118,
Fri Jun 24 20:27:04 GMT+02:00 2022,24-Jun-2022 20:27:05.563,-5.797778185283849,37.199636448969024,10.563161849975586,3.539963960647583,98.59361744206399,341.5043640136719,-3.39124322,4.40696859,8.93488312,0.09178025,
Fri Jun 24 20:27:05 GMT+02:00 2022,24-Jun-2022 20:27:06.563,-5.797825064523213,37.199725034932406,10.710589408874512,3.4863357543945312,98.14012817945331,337.1364440917969,-2.17976737,4.86188602,8.34367752,0.02815515,
Fri Jun 24 20:27:06 GMT+02:00 2022,24-Jun-2022 20:27:07.563,-5.797880723550074,37.19981600318114,11.257901191711426,3.3252298831939697,98.20743030961603,333.4311828613281,-2.19496584,5.1721077,7.93949842,0.01048511,
Fri Jun 24 20:27:07 GMT+02:00 2022,24-Jun-2022 20:27:08.563,-5.797941826454529,37.199904640300645,10.918931007385254,3.248535633087158,98.01139534078538,330.14935302734375,-1.70182729,5.7278018,5.91432953,-0.12398356,
Fri Jun 24 20:27:08 GMT+02:00 2022,24-Jun-2022 20:27:09.564,-5.798006958824374,37.199990871194494,11.184882164001465,3.2213327884674072,97.8723228322342,328.62158203125,-0.30340281,5.42283773,8.66445351,0.02529958,
Fri Jun 24 20:27:09 GMT+02:00 2022,24-Jun-2022 20:27:10.564,-5.798077199248774,37.200078842027544,11.986616134643555,3.0677106380462646,97.88506587501615,327.0200500488281,0.63832289,3.49789047,9.0297699,0.04719499,
Fri Jun 24 20:27:10 GMT+02:00 2022,24-Jun-2022 20:27:11.564,-5.798149887845213,37.20016938013272,11.843257904052734,3.0,97.77605960611254,326.7748718261719,0.05713523,3.7815938,9.52796459,0.06396812,
Fri Jun 24 20:27:11 GMT+02:00 2022,24-Jun-2022 20:27:12.563,-5.79822119354587,37.20025839397692,11.46286392211914,3.0,97.71015175525099,327.5436706542969,-0.59933567,4.73229313,7.96885157,-0.03426892,
Fri Jun 24 20:27:12 GMT+02:00 2022,24-Jun-2022 20:27:13.563,-5.798291859993603,37.200345689143724,11.18354320526123,3.0,97.58185824938118,326.29327392578125,0.1009587,4.04239893,8.16334629,-0.0523597,
Fri Jun 24 20:27:13 GMT+02:00 2022,24-Jun-2022 20:27:14.563,-5.798357442774521,37.200427845949896,10.920158386230469,3.0,97.57340140640736,327.6973571777344,-0.07224743,4.55869436,8.73659611,0.02355605,
Fri Jun 24 20:27:14 GMT+02:00 2022,24-Jun-2022 20:27:15.563,-5.7984240092099,37.2005124142909,11.206405639648438,3.0,97.6276571014896,327.94989013671875,-1.42296016,4.85978889,8.95787716,0.12298848,
Fri Jun 24 20:27:15 GMT+02:00 2022,24-Jun-2022 20:27:16.563,-5.798489834547347,37.2005971178836,11.275846481323242,3.0,97.71743918769062,328.3380432128906,-1.29061842,4.32359314,8.91610241,0.03763396,
Fri Jun 24 20:27:16 GMT+02:00 2022,24-Jun-2022 20:27:17.564,-5.7985560996060235,37.20068175394176,11.083234786987305,3.0,97.80867826845497,327.81658935546875,-1.60614538,4.67187309,6.85096025,-0.12000054,
Fri Jun 24 20:27:17 GMT+02:00 2022,24-Jun-2022 20:27:18.564,-5.7986197875151335,37.20076239238146,10.580592155456543,3.0,97.95288968924433,327.6198425292969,-1.20678294,5.17173433,8.09200954,0.04369048,
Fri Jun 24 20:27:18 GMT+02:00 2022,24-Jun-2022 20:27:19.564,-5.798682515835293,37.20084092272726,10.577706336975098,3.0,97.92453337460756,327.5373840332031,-0.27651113,6.23135996,9.22954178,0.12286684,
Fri Jun 24 20:27:19 GMT+02:00 2022,24-Jun-2022 20:27:20.563,-5.798744696478507,37.200919341826186,10.573046684265137,3.0,97.87320215441287,327.76806640625,-1.93756998,5.88389444,6.72108936,-0.049254,
