GPS Time, Device Time, Longitude, Latitude,GPS Speed(km/h), Horizontal Dilution of Precision, Altitude(m), Bearing, Gravity X(G), Gravity Y(G), Gravity Z(G),
Fri Jun 24 20:22:51 GMT+02:00 2022,24-Jun-2022 20:22:52.853,-5.784379831428512,37.15934494724912,59.12142635129749,3.0,95.70156526938081,294.8498840332031,0.0,0.54,0.7,
Fri Jun 24 20:22:52 GMT+02:00 2022,24-Jun-2022 20:22:53.854,-5.7845466520989826,37.1594067280065,59.61790537256911,3.0,95.56147333141416,295.5273742675781,0.0,0.54,0.68,
Fri Jun 24 20:22:53 GMT+02:00 2022,24-Jun-2022 20:22:54.854,-5.7847106979697465,37.15947133857183,59.02153316546719,3.0038716793060303,95.47698319889605,297.27679443359375,-0.02,0.51,0.73,
Fri Jun 24 20:22:54 GMT+02:00 2022,24-Jun-2022 20:22:55.854,-5.78487500171451,37.15953809341927,59.57459177508372,3.1131958961486816,95.38040556572378,297.682373046875,0.0,0.54,0.82,
Fri Jun 24 20:22:55 GMT+02:00 2022,24-Jun-2022 20:22:56.855,-5.785036112376978,37.15960640941622,57.541190721162366,3.0809497833251953,95.19750944990665,298.2837829589844,-0.01,0.51,0.65,
Fri Jun 24 20:22:56 GMT+02:00 2022,24-Jun-2022 20:22:57.854,-5.785190706754329,37.159677078626586,57.127085126053316,3.194528102874756,94.94583974778652,299.37115478515625,-0.03,0.55,0.73,
Fri Jun 24 20:22:57 GMT+02:00 2022,24-Jun-2022 20:22:58.855,-5.7853426793252565,37.15975025071251,57.21658249917073,3.3321990966796875,94.74197729770094,300.9688720703125,-0.03,0.54,0.69,
Fri Jun 24 20:22:58 GMT+02:00 2022,24-Jun-2022 20:22:59.854,-5.785492453794636,37.1598262392704,57.042813125111934,3.434161424636841,94.54727454297245,302.9968566894531,-0.04,0.54,0.69,
Fri Jun 24 20:22:59 GMT+02:00 2022,24-Jun-2022 20:23:00.854,-5.785641546216322,37.159903644658506,57.10557595609089,3.4307162761688232,94.48281181417406,303.36822509765625,0.0,0.55,0.72,
Fri Jun 24 20:23:00 GMT+02:00 2022,24-Jun-2022 20:23:01.855,-5.785789516002211,37.159983330806945,56.97502404914894,3.2648160457611084,94.37925213761628,304.1539611816406,-0.04,0.56,0.69,
Fri Jun 24 20:23:01 GMT+02:00 2022,24-Jun-2022 20:23:02.855,-5.785936776852428,37.16006505398307,57.59300155658184,3.161634683609009,94.16339198779315,305.4775085449219,0.0,0.57,0.68,
Fri Jun 24 20:23:02 GMT+02:00 2022,24-Jun-2022 20:23:03.857,-5.786085359945003,37.16015134670414,58.79581906011845,3.112416982650757,94.02234668470919,306.29205322265625,0.0,0.49,0.74,
Fri Jun 24 20:23:03 GMT+02:00 2022,24-Jun-2022 20:23:04.856,-5.78623885430387,37.160243048472005,61.424764913326726,3.0042564868927,93.94686556234956,308.6833801269531,0.03,0.55,0.7,
Fri Jun 24 20:23:04 GMT+02:00 2022,24-Jun-2022 20:23:05.856,-5.786393681730064,37.16034027600641,62.56507021148809,3.0,93.82448056060821,308.35986328125,0.15,0.57,0.63,
Fri Jun 24 20:23:05 GMT+02:00 2022,24-Jun-2022 20:23:06.857,-5.78654859089098,37.160439539225145,63.083075568859385,3.0200393199920654,93.82321669347584,309.3821105957031,0.27,0.7,0.55,
Fri Jun 24 20:23:06 GMT+02:00 2022,24-Jun-2022 20:23:07.857,-5.78670251182833,37.16054074274416,62.75042329495682,3.0984578132629395,93.84680231101811,310.8994140625,0.03,0.63,0.68,
Fri Jun 24 20:23:07 GMT+02:00 2022,24-Jun-2022 20:23:08.857,-5.786847133844429,37.16064412916136,62.74670854285796,3.0971474647521973,93.47128174919635,311.39215087890625,0.1,0.72,0.55,
Fri Jun 24 20:23:08 GMT+02:00 2022,24-Jun-2022 20:23:09.858,-5.786993704422083,37.16074890722457,65.52380502690721,3.1703248023986816,93.5171678243205,313.2662048339844,-0.11,0.76,0.42,
Fri Jun 24 20:23:09 GMT+02:00 2022,24-Jun-2022 20:23:10.858,-5.787145324024124,37.1608695032134,69.51573531056147,3.2444679737091064,93.63969207555056,314.8460693359375,-0.14,0.9,0.3,
Fri Jun 24 20:23:10 GMT+02:00 2022,24-Jun-2022 20:23:11.858,-5.787305915035166,37.161000399614124,74.66574814410342,3.406763792037964,93.74676646757871,316.4444274902344,-0.09,0.9,0.29,
Fri Jun 24 20:23:11 GMT+02:00 2022,24-Jun-2022 20:23:12.858,-5.787473122732159,37.161146392868496,80.58612915181766,3.424604892730713,93.63731874898076,317.884521484375,-0.05,0.79,0.24,
Fri Jun 24 20:23:12 GMT+02:00 2022,24-Jun-2022 20:23:13.858,-5.787649196145595,37.16130774968459,87.30369870652885,3.5211238861083984,93.64425161946565,318.9197998046875,-0.04,0.84,0.44,
Fri Jun 24 20:23:13 GMT+02:00 2022,24-Jun-2022 20:23:14.859,-5.787833644432102,37.16148350980368,92.73440534977362,3.426917552947998,93.6698719104752,320.6772766113281,0.04,0.77,0.46,
Fri Jun 24 20:23:14 GMT+02:00 2022,24-Jun-2022 20:23:15.858,-5.788019887325673,37.161672185373746,98.09654357442469,3.3054990768432617,93.8863341761753,322.0508728027344,0.13,0.71,0.55,
Fri Jun 24 20:23:15 GMT+02:00 2022,24-Jun-2022 20:23:16.859,-5.788206355060895,37.16186835078604,98.643793163199,3.169118642807007,93.94889032561332,323.5957336425781,0.14,0.75,0.48,
Fri Jun 24 20:23:16 GMT+02:00 2022,24-Jun-2022 20:23:17.859,-5.788384813184178,37.162069491518075,99.29432796652236,3.219320058822632,93.91426296252757,325.97998046875,-0.02,0.58,0.78,
Fri Jun 24 20:23:17 GMT+02:00 2022,24-Jun-2022 20:23:18.860,-5.788551549000779,37.162274784449274,98.10375335206572,3.387564182281494,93.9222422009334,327.6980895996094,0.0,0.71,0.58,
Fri Jun 24 20:23:18 GMT+02:00 2022,24-Jun-2022 20:23:19.860,-5.7887101969666235,37.162480165545624,96.82771197351576,3.3539838790893555,93.9757422208786,328.7803649902344,0.01,0.67,0.64,
Fri Jun 24 20:23:19 GMT+02:00 2022,24-Jun-2022 20:23:20.860,-5.788864824378538,37.16269314255014,95.52924475327472,3.3497719764709473,93.96002460643649,329.1026306152344,-0.03,0.67,0.57,
Fri Jun 24 20:23:20 GMT+02:00 2022,24-Jun-2022 20:23:21.860,-5.789012221717583,37.162899247792446,93.35186443986186,3.1752326488494873,93.89780689589679,329.56231689453125,-0.08,0.67,0.6,
Fri Jun 24 20:23:21 GMT+02:00 2022,24-Jun-2022 20:23:22.860,-5.789156100138679,37.16310008668236,91.62466950881026,3.0599865913391113,93.91466600354761,329.7390441894531,-0.09,0.69,0.58,
Fri Jun 24 20:23:22 GMT+02:00 2022,24-Jun-2022 20:23:23.861,-5.789298623209908,37.16329744610934,90.7348730846279,3.0137457847595215,93.98512030951679,329.1676330566406,-0.05,0.72,0.55,
Fri Jun 24 20:23:23 GMT+02:00 2022,24-Jun-2022 20:23:24.862,-5.789442237922708,37.16349228543769,90.68917682729352,3.0,94.06283528916538,328.9515075683594,-0.12,0.78,0.48,
Fri Jun 24 20:23:24 GMT+02:00 2022,24-Jun-2022 20:23:25.862,-5.789589044094729,37.16368630402645,90.27367390861309,3.0,94.21884808596224,328.67633056640625,-0.13,0.71,0.57,
Fri Jun 24 20:23:25 GMT+02:00 2022,24-Jun-2022 20:23:26.862,-5.789735441695956,37.16388045005148,89.90397711054538,3.0,94.2909532962367,328.8384094238281,-0.1,0.72,0.61,
Fri Jun 24 20:23:26 GMT+02:00 2022,24-Jun-2022 20:23:27.862,-5.789882383880154,37.16407146827115,89.34370872328782,3.0,94.38338226638734,328.52642822265625,0.11,0.62,0.51,
Fri Jun 24 20:23:27 GMT+02:00 2022,24-Jun-2022 20:23:28.863,-5.790029846728091,37.164264862165865,90.4437628628475,3.0,94.13267834391445,328.53570556640625,0.04,0.34,0.85,
Fri Jun 24 20:23:28 GMT+02:00 2022,24-Jun-2022 20:23:29.863,-5.790178328808212,37.16445708629735,90.38222569406753,3.0,94.48062062822282,329.1159362792969,0.18,0.36,0.84,
Fri Jun 24 20:23:29 GMT+02:00 2022,24-Jun-2022 20:23:30.863,-5.790323666425232,37.1646508556345,90.1253790822193,3.0,94.70137499365956,329.3293762207031,0.04,0.36,0.85,
Fri Jun 24 20:23:30 GMT+02:00 2022,24-Jun-2022 20:23:31.863,-5.790468992454554,37.164843957342455,89.35424873155353,3.0,94.99065441731364,328.9956970214844,0.0,0.38,0.81,
Fri Jun 24 20:23:31 GMT+02:00 2022,24-Jun-2022 20:23:32.863,-5.790612598457768,37.16503533511093,87.91704479013424,3.0,95.0498524820432,328.93914794921875,0.0,0.4,0.8,
Fri Jun 24 20:23:32 GMT+02:00 2022,24-Jun-2022 20:23:33.864,-5.79075255789672,37.16522129698242,85.3558845796615,3.0,95.01276381593198,329.0871887207031,-0.01,0.4,0.78,
Fri Jun 24 20:23:33 GMT+02:00 2022,24-Jun-2022 20:23:34.864,-5.79088855281493,37.16540032018223,82.57183237680238,3.0,95.09857430774719,328.8757019042969,-0.03,0.39,0.75,
Fri Jun 24 20:23:34 GMT+02:00 2022,24-Jun-2022 20:23:35.866,-5.791020956164932,37.16557623854198,81.6944436366175,3.0,95.17769084032625,328.8946838378906,-0.01,0.39,0.78,
Fri Jun 24 20:23:35 GMT+02:00 2022,24-Jun-2022 20:23:36.865,-5.79115167092663,37.165749655781624,80.41724869364498,3.0,95.18201422970742,329.0730895996094,-0.04,0.4,0.81,
Fri Jun 24 20:23:36 GMT+02:00 2022,24-Jun-2022 20:23:37.866,-5.791279043712744,37.16592116972531,78.96131992972369,3.0,95.2477559633553,329.28759765625,-0.04,0.41,0.81,
Fri Jun 24 20:23:37 GMT+02:00 2022,24-Jun-2022 20:23:38.866,-5.791404437404005,37.16608955652594,77.43141884720535,3.0,95.44076104275882,329.26531982421875,-0.06,0.41,0.78,
Fri Jun 24 20:23:38 GMT+02:00 2022,24-Jun-2022 20:23:39.866,-5.791528939018271,37.16625599101289,76.74747187435696,3.0576138496398926,95.5806649401784,329.1445617675781,-0.01,0.4,0.78,
Fri Jun 24 20:23:39 GMT+02:00 2022,24-Jun-2022 20:23:40.866,-5.791653983929931,37.16642059942511,75.59999799728394,3.1137008666992188,95.70187984406948,328.7099914550781,-0.05,0.39,0.8,
Fri Jun 24 20:23:40 GMT+02:00 2022,24-Jun-2022 20:23:41.867,-5.7917769186052315,37.16658186529617,73.9640239195287,3.015634298324585,95.8284869659692,328.89666748046875,-0.01,0.41,0.82,
Fri Jun 24 20:23:41 GMT+02:00 2022,24-Jun-2022 20:23:42.867,-5.7918975748537305,37.16673943843233,72.72002828597942,3.0,95.8439466143027,328.9764099121094,0.0,0.42,0.8,
Fri Jun 24 20:23:42 GMT+02:00 2022,24-Jun-2022 20:23:43.867,-5.792015328482469,37.16689477510058,71.72562828790797,3.0,95.9844264946878,329.3674621582031,-0.04,0.44,0.79,
Fri Jun 24 20:23:43 GMT+02:00 2022,24-Jun-2022 20:23:44.868,-5.792132045736007,37.16704884114854,71.15603525490133,3.0,96.1411327784881,329.58837890625,-0.07,0.44,0.77,
Fri Jun 24 20:23:44 GMT+02:00 2022,24-Jun-2022 20:23:45.869,-5.792247826198966,37.16720285897606,70.89787028371302,3.0,96.16985266841948,328.8376770019531,0.0,0.44,0.8,
Fri Jun 24 20:23:45 GMT+02:00 2022,24-Jun-2022 20:23:46.869,-5.792364796234671,37.16735432940287,70.36486858884837,3.0,96.27979416493326,328.17791748046875,-0.03,0.44,0.76,
Fri Jun 24 20:23:46 GMT+02:00 2022,24-Jun-2022 20:23:47.869,-5.792480949972086,37.16750624580893,70.96137812504821,3.0,96.29214998427778,329.0123596191406,-0.05,0.44,0.78,
Fri Jun 24 20:23:47 GMT+02:00 2022,24-Jun-2022 20:23:48.869,-5.7925960380140085,37.16765884855278,70.85519526653297,3.0,96.30408526957035,329.3728332519531,-0.01,0.43,0.76,
Fri Jun 24 20:23:48 GMT+02:00 2022,24-Jun-2022 20:23:49.870,-5.792710080946038,37.16781210301479,71.21606180360413,3.0,96.19971388205886,329.10931396484375,-0.07,0.42,0.78,
Fri Jun 24 20:23:49 GMT+02:00 2022,24-Jun-2022 20:23:50.870,-5.7928233323000144,37.16796327865489,70.35631298604767,3.0,96.11686407960951,329.04833984375,-0.03,0.42,0.78,
Fri Jun 24 20:23:50 GMT+02:00 2022,24-Jun-2022 20:23:51.871,-5.792934526106433,37.168112593618794,69.07317169313501,3.0,96.1297084884718,329.2950439453125,0.29,0.54,0.62,
Fri Jun 24 20:23:51 GMT+02:00 2022,24-Jun-2022 20:23:52.872,-5.793045683182208,37.16826127788828,69.56303831834157,3.0,96.12130298558623,328.49395751953125,0.34,0.56,0.01,
Fri Jun 24 20:23:52 GMT+02:00 2022,24-Jun-2022 20:23:53.871,-5.793158257916423,37.1684096506974,69.42632720135771,3.0,96.05701711867005,328.5214538574219,0.29,0.55,1.24,
Fri Jun 24 20:23:53 GMT+02:00 2022,24-Jun-2022 20:23:54.872,-5.793269876738746,37.16855770217972,68.67445725667585,3.0,96.00186161138117,328.8760070800781,0.03,0.31,0.88,
Fri Jun 24 20:23:54 GMT+02:00 2022,24-Jun-2022 20:23:55.872,-5.793380869610786,37.16870628519991,69.71710783330309,3.0,95.92322522681206,328.597412109375,0.07,0.27,0.87,
Fri Jun 24 20:23:55 GMT+02:00 2022,24-Jun-2022 20:23:56.871,-5.7934916307678455,37.168857453487114,70.46309322613888,3.0,95.90023072808981,329.50445556640625,0.06,0.23,0.84,
Fri Jun 24 20:23:56 GMT+02:00 2022,24-Jun-2022 20:23:57.872,-5.793602033994349,37.169008784551515,70.4019131130135,3.0,95.9306499036029,328.8821105957031,0.05,0.22,0.83,
Fri Jun 24 20:23:57 GMT+02:00 2022,24-Jun-2022 20:23:58.871,-5.793714886472164,37.16915957778084,70.42119411836211,3.0,95.87428743578494,328.67279052734375,0.08,0.23,0.88,
Fri Jun 24 20:23:58 GMT+02:00 2022,24-Jun-2022 20:23:59.872,-5.793826605661734,37.169308787467834,68.78676499295852,3.0,95.78354557417333,329.2038269042969,0.03,0.2,0.83,
Fri Jun 24 20:23:59 GMT+02:00 2022,24-Jun-2022 20:24:00.871,-5.793936519186378,37.16945578826329,68.41597642856232,3.0,95.76065882854164,329.1658935546875,0.12,0.17,0.87,
Fri Jun 24 20:24:00 GMT+02:00 2022,24-Jun-2022 20:24:01.872,-5.7940484804255865,37.169603518443935,69.26163528067173,3.0,95.90955345425755,328.63616943359375,0.07,0.14,0.85,
Fri Jun 24 20:24:01 GMT+02:00 2022,24-Jun-2022 20:24:02.871,-5.794160717666567,37.16975226480419,69.60311781557084,3.0,95.76324148941785,328.8230285644531,0.11,0.18,0.88,
Fri Jun 24 20:24:02 GMT+02:00 2022,24-Jun-2022 20:24:03.872,-5.7942715978775166,37.16990050111952,68.3843564037652,3.0,95.61075552459806,329.3227233886719,0.09,0.23,0.88,
Fri Jun 24 20:24:03 GMT+02:00 2022,24-Jun-2022 20:24:04.873,-5.794380990096766,37.170046501316286,67.6793225479305,3.0,95.46376560535282,328.7158203125,0.07,0.24,0.8,
Fri Jun 24 20:24:04 GMT+02:00 2022,24-Jun-2022 20:24:05.873,-5.79449244071017,37.170189812503764,67.69707233383724,3.0,95.38140294980258,327.74957275390625,0.0,0.13,0.89,
Fri Jun 24 20:24:05 GMT+02:00 2022,24-Jun-2022 20:24:06.872,-5.794605239845965,37.17033259085669,67.48989765670831,3.0,95.25085011776537,328.11334228515625,0.16,0.22,0.83,
Fri Jun 24 20:24:06 GMT+02:00 2022,24-Jun-2022 20:24:07.873,-5.794716720316424,37.170477114720114,68.03109103226416,3.0,95.05485708639026,328.39752197265625,0.06,0.22,0.86,
Fri Jun 24 20:24:07 GMT+02:00 2022,24-Jun-2022 20:24:08.872,-5.794825141017034,37.170622971924814,68.08965502607407,3.111746072769165,94.84827754739672,329.2608337402344,0.03,0.27,0.84,
Fri Jun 24 20:24:08 GMT+02:00 2022,24-Jun-2022 20:24:09.873,-5.794933035389215,37.17077145107772,67.95674792510272,3.0917277336120605,94.72737474925816,329.6847229003906,0.01,0.27,0.84,
Fri Jun 24 20:24:09 GMT+02:00 2022,24-Jun-2022 20:24:10.872,-5.795043054208429,37.17092443296041,71.36336786049287,3.0760533809661865,94.43256508000195,329.9359130859375,-0.13,0.76,0.37,
Fri Jun 24 20:24:10 GMT+02:00 2022,24-Jun-2022 20:24:11.873,-5.795163490280599,37.17108435751203,76.1773775901429,3.0,94.12301983498037,328.58990478515625,-0.09,0.71,0.6,
Fri Jun 24 20:24:11 GMT+02:00 2022,24-Jun-2022 20:24:12.873,-5.7952906421712465,37.17124928766342,78.8843263709723,3.0,93.93034657463431,328.85113525390625,-0.13,0.69,0.57,
Fri Jun 24 20:24:12 GMT+02:00 2022,24-Jun-2022 20:24:13.872,-5.795422116785105,37.171420167262106,81.45981687281346,3.0,93.57563008647412,328.8549499511719,-0.11,0.65,0.6,
Fri Jun 24 20:24:13 GMT+02:00 2022,24-Jun-2022 20:24:14.872,-5.795559297201301,37.17159816333783,85.01805499876718,3.0,93.25646600499749,328.6173400878906,0.0,0.64,0.65,
Fri Jun 24 20:24:14 GMT+02:00 2022,24-Jun-2022 20:24:15.873,-5.79569879032529,37.17178139065404,85.66622774160624,3.0,92.88612763490528,328.83551025390625,-0.1,0.69,0.62,
Fri Jun 24 20:24:15 GMT+02:00 2022,24-Jun-2022 20:24:16.874,-5.795838915261399,37.17196604728224,86.04753571490346,3.0,92.38243904151022,329.190673828125,-0.08,0.68,0.61,
Fri Jun 24 20:24:16 GMT+02:00 2022,24-Jun-2022 20:24:17.873,-5.7959781168258235,37.172151175829086,85.63692171210914,3.0,91.87324418965727,329.1947326660156,-0.12,0.67,0.6,
Fri Jun 24 20:24:17 GMT+02:00 2022,24-Jun-2022 20:24:18.874,-5.796115543953968,37.17233628339439,86.61972426786087,3.0,91.48850571829826,329.5045166015625,0.0,0.68,0.6,
Fri Jun 24 20:24:18 GMT+02:00 2022,24-Jun-2022 20:24:19.874,-5.796255210507201,37.17252275055873,87.47781826978735,3.0,90.89951830543578,328.8125305175781,-0.09,0.67,0.57,
Fri Jun 24 20:24:19 GMT+02:00 2022,24-Jun-2022 20:24:20.875,-5.7963992658729095,37.17271239066422,89.76801443714521,3.0,90.23209120705724,328.7449035644531,-0.07,0.69,0.69,
Fri Jun 24 20:24:20 GMT+02:00 2022,24-Jun-2022 20:24:21.874,-5.796543961819425,37.172904879514824,90.2602019241067,3.0,89.65170206595212,329.1377258300781,-0.08,0.67,0.55,
Fri Jun 24 20:24:21 GMT+02:00 2022,24-Jun-2022 20:24:22.876,-5.7966914478629965,37.17310002289693,92.09502853565664,3.0,89.20756060630083,328.9087219238281,-0.04,0.65,0.62,
Fri Jun 24 20:24:22 GMT+02:00 2022,24-Jun-2022 20:24:23.875,-5.796840226207228,37.173298378713646,93.11639310210558,3.0,88.72475833725184,328.9197692871094,-0.07,0.63,0.64,
Fri Jun 24 20:24:23 GMT+02:00 2022,24-Jun-2022 20:24:24.876,-5.796988811137405,37.1734960344821,92.74194471724968,3.0,88.16752356290817,329.1468811035156,-0.06,0.64,0.62,
Fri Jun 24 20:24:24 GMT+02:00 2022,24-Jun-2022 20:24:25.876,-5.797136099113559,37.17369227837645,91.12749697559411,3.0,87.58959802798927,329.06805419921875,-0.03,0.66,0.68,
Fri Jun 24 20:24:25 GMT+02:00 2022,24-Jun-2022 20:24:26.877,-5.7972819842198415,37.17388654260469,91.05788485585617,3.0,86.9322990514338,328.8769226074219,0.0,0.72,0.64,
Fri Jun 24 20:24:26 GMT+02:00 2022,24-Jun-2022 20:24:27.877,-5.797427492448642,37.174080086882796,90.91469180545027,3.0,86.25359519571066,329.01153564453125,-0.03,0.68,0.64,
Fri Jun 24 20:24:27 GMT+02:00 2022,24-Jun-2022 20:24:28.876,-5.79757367409417,37.17427540046181,91.24572359599733,3.0,85.75100799649954,329.0088806152344,-0.05,0.65,0.58,
Fri Jun 24 20:24:28 GMT+02:00 2022,24-Jun-2022 20:24:29.877,-5.7977236392366995,37.174474465514365,93.39534969871966,3.0,85.2773868823424,328.8966369628906,0.0,0.61,0.63,
Fri Jun 24 20:24:29 GMT+02:00 2022,24-Jun-2022 20:24:30.877,-5.797874554720642,37.174674737866724,92.93870298230104,3.0,84.68428989965469,328.81536865234375,-0.07,0.62,0.65,
Fri Jun 24 20:24:30 GMT+02:00 2022,24-Jun-2022 20:24:31.877,-5.798025072100323,37.174873425216916,93.14168912194327,3.0,83.75583613477647,328.6732177734375,-0.03,0.65,0.61,
Fri Jun 24 20:24:31 GMT+02:00 2022,24-Jun-2022 20:24:32.878,-5.798173784296943,37.175070568495045,91.763241435071,3.0,83.17434657737613,329.1425476074219,-0.07,0.64,0.59,
Fri Jun 24 20:24:32 GMT+02:00 2022,24-Jun-2022 20:24:33.878,-5.798319909798467,37.17526532629716,90.46351078712905,3.0,82.63674672879279,329.02410888671875,-0.02,0.68,0.67,
Fri Jun 24 20:24:33 GMT+02:00 2022,24-Jun-2022 20:24:34.878,-5.798466790383963,37.175459833461815,91.42859788924852,3.0,82.11686641722918,328.68597412109375,-0.01,0.68,0.61,
Fri Jun 24 20:24:34 GMT+02:00 2022,24-Jun-2022 20:24:35.878,-5.79861508459867,37.1756567537674,92.37486403849744,3.0,81.64419546350837,329.12451171875,-0.07,0.66,0.57,
Fri Jun 24 20:24:35 GMT+02:00 2022,24-Jun-2022 20:24:36.877,-5.798763156670561,37.175854540035665,91.85468201492404,3.0,81.13843359705061,328.9307556152344,0.03,0.66,0.55,
Fri Jun 24 20:24:36 GMT+02:00 2022,24-Jun-2022 20:24:37.879,-5.798912152727152,37.17605110198074,91.76556229682592,3.0,80.68750482238829,328.6898193359375,-0.06,0.64,0.51,
Fri Jun 24 20:24:37 GMT+02:00 2022,24-Jun-2022 20:24:38.879,-5.799062950333272,37.17624901505496,93.0757642884846,3.0,80.28604222089052,328.44073486328125,-0.02,0.64,0.63,
Fri Jun 24 20:24:38 GMT+02:00 2022,24-Jun-2022 20:24:39.879,-5.799213559733196,37.17644784911793,92.9502454929816,3.0,79.79998674429953,329.0098876953125,-0.11,0.65,0.64,
Fri Jun 24 20:24:39 GMT+02:00 2022,24-Jun-2022 20:24:40.879,-5.799361183336134,37.1766463181743,92.39625991195408,3.0,79.40495918598026,329.2884216308594,-0.18,0.58,0.6,
Fri Jun 24 20:24:40 GMT+02:00 2022,24-Jun-2022 20:24:41.878,-5.7995083770664175,37.17684416270888,92.02608246204363,3.0,79.16971867717803,329.1701965332031,-0.04,0.66,0.64,
Fri Jun 24 20:24:41 GMT+02:00 2022,24-Jun-2022 20:24:42.879,-5.799654030292904,37.177039921436524,90.71889484408439,3.0,78.88769681751728,329.0503234863281,-0.04,0.7,0.68,
Fri Jun 24 20:24:42 GMT+02:00 2022,24-Jun-2022 20:24:43.879,-5.799799522114715,37.177231002620864,88.9863990098529,3.0,78.57744131982327,328.2947692871094,0.0,0.69,0.55,
Fri Jun 24 20:24:43 GMT+02:00 2022,24-Jun-2022 20:24:44.878,-5.799944365048381,37.17741935883673,88.62443383999835,3.0,78.32859792932868,328.2459716796875,-0.04,0.67,0.54,
Fri Jun 24 20:24:44 GMT+02:00 2022,24-Jun-2022 20:24:45.879,-5.800086339782922,37.17760388266908,87.14973905484567,3.0,78.15793924964964,328.5551452636719,-0.08,0.7,0.62,
Fri Jun 24 20:24:45 GMT+02:00 2022,24-Jun-2022 20:24:46.879,-5.800226759558525,37.1777881886192,86.75410765663491,3.0,77.94393971562386,328.7257080078125,-0.22,0.64,0.59,
Fri Jun 24 20:24:46 GMT+02:00 2022,24-Jun-2022 20:24:47.878,-5.800366098307595,37.17797208691976,86.55813216744173,3.0,77.94855415355414,328.81597900390625,-0.13,0.66,0.62,
Fri Jun 24 20:24:47 GMT+02:00 2022,24-Jun-2022 20:24:48.878,-5.800507242711188,37.17815774627821,87.4214927402736,3.0,77.95907719433308,328.4947509765625,-0.08,0.67,0.6,
Fri Jun 24 20:24:48 GMT+02:00 2022,24-Jun-2022 20:24:49.878,-5.800650916725533,37.178343574480365,87.9194823816224,3.0,78.0359480669722,328.00146484375,-0.13,0.65,0.64,
Fri Jun 24 20:24:49 GMT+02:00 2022,24-Jun-2022 20:24:50.879,-5.80079218909595,37.178529144104985,86.82752379238536,3.0,78.18925828766078,329.16094970703125,-0.1,0.66,0.62,
Fri Jun 24 20:24:50 GMT+02:00 2022,24-Jun-2022 20:24:51.878,-5.8009283858850615,37.178713212312665,85.31341555612835,3.0,78.6192487962544,329.48675537109375,-0.06,0.71,0.6,
Fri Jun 24 20:24:51 GMT+02:00 2022,24-Jun-2022 20:24:52.880,-5.801063780835539,37.17889661334317,85.60410692416008,3.0,78.905765613541,329.3481140136719,-0.1,0.68,0.59,
Fri Jun 24 20:24:52 GMT+02:00 2022,24-Jun-2022 20:24:53.880,-5.8012024872378705,37.17908317495794,88.00740047011368,3.0,78.8894229196012,328.97003173828125,-0.11,0.66,0.58,
Fri Jun 24 20:24:53 GMT+02:00 2022,24-Jun-2022 20:24:54.881,-5.8013444587344045,37.17927083002778,87.5938064258944,3.0,78.96927120815963,328.6558532714844,0.0,0.67,0.62,
Fri Jun 24 20:24:54 GMT+02:00 2022,24-Jun-2022 20:24:55.880,-5.801486838420301,37.17946072321871,89.18933021785597,3.0,78.83208076842129,329.3334045410156,-0.12,0.63,0.6,
Fri Jun 24 20:24:55 GMT+02:00 2022,24-Jun-2022 20:24:56.881,-5.801628070854214,37.17965397685022,89.96657857983428,3.0,79.1231702985242,329.77313232421875,-0.03,0.64,0.64,
Fri Jun 24 20:24:56 GMT+02:00 2022,24-Jun-2022 20:24:57.881,-5.801765866033969,37.179848690827164,89.49109031118041,3.0,79.59868242405355,330.98858642578125,-0.01,0.64,0.64,
Fri Jun 24 20:24:57 GMT+02:00 2022,24-Jun-2022 20:24:58.882,-5.801899752414424,37.180048075604674,90.71040103937776,3.0,79.76550895906985,331.98455810546875,0.05,0.67,0.62,
Fri Jun 24 20:24:58 GMT+02:00 2022,24-Jun-2022 20:24:59.882,-5.80202689931225,37.18024903427875,88.87768242948096,3.0,80.14368971530348,334.21624755859375,-0.09,0.6,0.7,
Fri Jun 24 20:24:59 GMT+02:00 2022,24-Jun-2022 20:25:00.882,-5.802144882888598,37.18045201185223,89.53346320434503,3.0,80.4666646104306,335.5077819824219,0.05,0.59,0.57,
Fri Jun 24 20:25:00 GMT+02:00 2022,24-Jun-2022 20:25:01.883,-5.802257685482458,37.18065754713579,88.53285593104738,3.0,80.64384055696428,336.5941162109375,0.02,0.6,0.64,
Fri Jun 24 20:25:01 GMT+02:00 2022,24-Jun-2022 20:25:02.884,-5.802361087821417,37.1808619241833,86.2565094032152,3.0,80.81333087012172,339.08624267578125,-0.05,0.6,0.66,
Fri Jun 24 20:25:02 GMT+02:00 2022,24-Jun-2022 20:25:03.884,-5.802456931789133,37.1810663326817,86.05749894095788,3.0,80.82519941497594,339.58837890625,0.0,0.65,0.65,
Fri Jun 24 20:25:03 GMT+02:00 2022,24-Jun-2022 20:25:04.884,-5.80254867695208,37.181267378241245,84.31705175195657,3.0,80.79796960391104,340.56439208984375,-0.02,0.62,0.6,
Fri Jun 24 20:25:04 GMT+02:00 2022,24-Jun-2022 20:25:05.885,-5.802631738834362,37.18146388448716,81.38109296742823,3.0,80.75556932855397,342.2053527832031,0.04,0.66,0.66,
Fri Jun 24 20:25:05 GMT+02:00 2022,24-Jun-2022 20:25:06.885,-5.802705380877172,37.18165544403968,79.38105258462019,3.0,80.70015492290258,344.03271484375,-0.01,0.6,0.66,
